"date","time","away","away_PTS","home","home_PTS","box_available","OT","notes","game_string"
"2014-11-12","7:00 pm","Detroit Pistons","103","Washington Wizards","107",TRUE,NA,NA,"2014-11-12_DET_at_WAS"
"2014-11-13","8:30 pm","Philadelphia 76ers","70","Dallas Mavericks","123",TRUE,NA,NA,"2014-11-13_PHI_at_DAL"
"2014-11-13","10:30 pm","Brooklyn Nets","99","Golden State Warriors","107",TRUE,NA,NA,"2014-11-13_BRK_at_GSW"
"2014-11-13","8:00 pm","Sacramento Kings","110","Memphis Grizzlies","111",TRUE,NA,NA,"2014-11-13_SAC_at_MEM"
"2014-11-13","8:00 pm","Chicago Bulls","100","Toronto Raptors","93",TRUE,NA,NA,"2014-11-13_CHI_at_TOR"
"2014-11-14","7:30 pm","Miami Heat","103","Atlanta Hawks","114",TRUE,NA,NA,"2014-11-14_MIA_at_ATL"
"2014-11-14","7:30 pm","Cleveland Cavaliers","122","Boston Celtics","121",TRUE,NA,NA,"2014-11-14_CLE_at_BOS"
"2014-11-14","8:00 pm","Philadelphia 76ers","87","Houston Rockets","88",TRUE,NA,NA,"2014-11-14_PHI_at_HOU"
"2014-11-14","7:00 pm","Denver Nuggets","108","Indiana Pacers","87",TRUE,NA,NA,"2014-11-14_DEN_at_IND"
"2014-11-14","10:00 pm","San Antonio Spurs","93","Los Angeles Lakers","80",TRUE,NA,NA,"2014-11-14_SAS_at_LAL"
"2014-11-14","8:00 pm","Minnesota Timberwolves","91","New Orleans Pelicans","139",TRUE,NA,NA,"2014-11-14_MIN_at_NOP"
"2014-11-14","7:30 pm","Utah Jazz","102","New York Knicks","100",TRUE,NA,NA,"2014-11-14_UTA_at_NYK"
"2014-11-14","8:00 pm","Detroit Pistons","96","Oklahoma City Thunder","89",TRUE,"OT",NA,"2014-11-14_DET_at_OKC"
"2014-11-14","7:00 pm","Milwaukee Bucks","85","Orlando Magic","101",TRUE,NA,NA,"2014-11-14_MIL_at_ORL"
"2014-11-14","9:00 pm","Charlotte Hornets","103","Phoenix Suns","95",TRUE,NA,NA,"2014-11-14_CHO_at_PHO"
"2014-11-15","8:00 pm","Indiana Pacers","99","Chicago Bulls","90",TRUE,NA,NA,"2014-11-15_IND_at_CHI"
"2014-11-15","7:30 pm","Atlanta Hawks","94","Cleveland Cavaliers","127",TRUE,NA,NA,"2014-11-15_ATL_at_CLE"
"2014-11-15","8:30 pm","Minnesota Timberwolves","117","Dallas Mavericks","131",TRUE,NA,NA,"2014-11-15_MIN_at_DAL"
"2014-11-15","10:30 pm","Charlotte Hornets","87","Golden State Warriors","112",TRUE,NA,NA,"2014-11-15_CHO_at_GSW"
"2014-11-15","10:30 pm","Phoenix Suns","107","Los Angeles Clippers","120",TRUE,NA,NA,"2014-11-15_PHO_at_LAC"
"2014-11-15","8:00 pm","Detroit Pistons","88","Memphis Grizzlies","95",TRUE,NA,NA,"2014-11-15_DET_at_MEM"
"2014-11-15","10:00 pm","Brooklyn Nets","87","Portland Trail Blazers","97",TRUE,NA,NA,"2014-11-15_BRK_at_POR"
"2014-11-15","10:00 pm","San Antonio Spurs","91","Sacramento Kings","94",TRUE,NA,NA,"2014-11-15_SAS_at_SAC"
"2014-11-15","7:30 pm","Utah Jazz","93","Toronto Raptors","111",TRUE,NA,NA,"2014-11-15_UTA_at_TOR"
"2014-11-15","7:00 pm","Orlando Magic","93","Washington Wizards","98",TRUE,NA,NA,"2014-11-15_ORL_at_WAS"
"2014-11-16","9:30 pm","Golden State Warriors","136","Los Angeles Lakers","115",TRUE,NA,NA,"2014-11-16_GSW_at_LAL"
"2014-11-16","6:00 pm","Milwaukee Bucks","91","Miami Heat","84",TRUE,NA,NA,"2014-11-16_MIL_at_MIA"
"2014-11-16","1:00 pm","Denver Nuggets","93","New York Knicks","109",TRUE,NA,NA,"2014-11-16_DEN_at_NYK"
"2014-11-16","7:00 pm","Houston Rockets","69","Oklahoma City Thunder","65",TRUE,NA,NA,"2014-11-16_HOU_at_OKC"
"2014-11-17","7:30 pm","Phoenix Suns","118","Boston Celtics","114",TRUE,NA,NA,"2014-11-17_PHO_at_BOS"
"2014-11-17","7:30 pm","Miami Heat","95","Brooklyn Nets","83",TRUE,NA,NA,"2014-11-17_MIA_at_BRK"
"2014-11-17","7:00 pm","Dallas Mavericks","107","Charlotte Hornets","80",TRUE,NA,NA,"2014-11-17_DAL_at_CHO"
"2014-11-17","7:00 pm","Denver Nuggets","106","Cleveland Cavaliers","97",TRUE,NA,NA,"2014-11-17_DEN_at_CLE"
"2014-11-17","7:30 pm","Orlando Magic","107","Detroit Pistons","93",TRUE,NA,NA,"2014-11-17_ORL_at_DET"
"2014-11-17","10:30 pm","Chicago Bulls","105","Los Angeles Clippers","89",TRUE,NA,NA,"2014-11-17_CHI_at_LAC"
"2014-11-17","8:00 pm","Houston Rockets","93","Memphis Grizzlies","119",TRUE,NA,NA,"2014-11-17_HOU_at_MEM"
"2014-11-17","10:00 pm","New Orleans Pelicans","93","Portland Trail Blazers","102",TRUE,NA,NA,"2014-11-17_NOP_at_POR"
"2014-11-17","8:30 pm","Philadelphia 76ers","75","San Antonio Spurs","100",TRUE,NA,NA,"2014-11-17_PHI_at_SAS"
"2014-11-18","7:30 pm","Los Angeles Lakers","114","Atlanta Hawks","109",TRUE,NA,NA,"2014-11-18_LAL_at_ATL"
"2014-11-18","8:00 pm","New York Knicks","113","Milwaukee Bucks","117",TRUE,NA,NA,"2014-11-18_NYK_at_MIL"
"2014-11-18","10:00 pm","New Orleans Pelicans","106","Sacramento Kings","100",TRUE,NA,NA,"2014-11-18_NOP_at_SAC"
"2014-11-18","9:00 pm","Oklahoma City Thunder","81","Utah Jazz","98",TRUE,NA,NA,"2014-11-18_OKC_at_UTA"
"2014-11-19","7:30 pm","Milwaukee Bucks","122","Brooklyn Nets","118",TRUE,"3OT",NA,"2014-11-19_MIL_at_BRK"
"2014-11-19","7:00 pm","San Antonio Spurs","92","Cleveland Cavaliers","90",TRUE,NA,NA,"2014-11-19_SAS_at_CLE"
"2014-11-19","9:00 pm","Oklahoma City Thunder","100","Denver Nuggets","107",TRUE,NA,NA,"2014-11-19_OKC_at_DEN"
"2014-11-19","7:30 pm","Phoenix Suns","88","Detroit Pistons","86",TRUE,NA,NA,"2014-11-19_PHO_at_DET"
"2014-11-19","9:30 pm","Los Angeles Lakers","98","Houston Rockets","92",TRUE,NA,NA,"2014-11-19_LAL_at_HOU"
"2014-11-19","7:00 pm","Charlotte Hornets","86","Indiana Pacers","88",TRUE,NA,NA,"2014-11-19_CHO_at_IND"
"2014-11-19","8:00 pm","New York Knicks","99","Minnesota Timberwolves","115",TRUE,NA,NA,"2014-11-19_NYK_at_MIN"
"2014-11-19","7:00 pm","Los Angeles Clippers","114","Orlando Magic","90",TRUE,NA,NA,"2014-11-19_LAC_at_ORL"
"2014-11-19","7:00 pm","Boston Celtics","101","Philadelphia 76ers","90",TRUE,NA,NA,"2014-11-19_BOS_at_PHI"
"2014-11-19","7:30 pm","Memphis Grizzlies","92","Toronto Raptors","96",TRUE,NA,NA,"2014-11-19_MEM_at_TOR"
"2014-11-19","7:00 pm","Dallas Mavericks","105","Washington Wizards","102",TRUE,NA,NA,"2014-11-19_DAL_at_WAS"
"2014-11-20","8:00 pm","Los Angeles Clippers","110","Miami Heat","93",TRUE,NA,NA,"2014-11-20_LAC_at_MIA"
"2014-11-20","10:30 pm","Chicago Bulls","88","Sacramento Kings","103",TRUE,NA,NA,"2014-11-20_CHI_at_SAC"
"2014-11-21","7:30 pm","Detroit Pistons","89","Atlanta Hawks","99",TRUE,NA,NA,"2014-11-21_DET_at_ATL"
"2014-11-21","7:00 pm","Orlando Magic","105","Charlotte Hornets","100",TRUE,NA,NA,"2014-11-21_ORL_at_CHO"
"2014-11-21","8:30 pm","Los Angeles Lakers","106","Dallas Mavericks","140",TRUE,NA,NA,"2014-11-21_LAL_at_DAL"
"2014-11-21","9:00 pm","New Orleans Pelicans","97","Denver Nuggets","117",TRUE,NA,NA,"2014-11-21_NOP_at_DEN"
"2014-11-21","10:30 pm","Utah Jazz","88","Golden State Warriors","101",TRUE,NA,NA,"2014-11-21_UTA_at_GSW"
"2014-11-21","8:00 pm","Boston Celtics","100","Memphis Grizzlies","117",TRUE,NA,NA,"2014-11-21_BOS_at_MEM"
"2014-11-21","8:00 pm","San Antonio Spurs","121","Minnesota Timberwolves","92",TRUE,NA,NA,"2014-11-21_SAS_at_MIN"
"2014-11-21","8:00 pm","Brooklyn Nets","94","Oklahoma City Thunder","92",TRUE,NA,NA,"2014-11-21_BRK_at_OKC"
"2014-11-21","7:00 pm","Phoenix Suns","122","Philadelphia 76ers","96",TRUE,NA,NA,"2014-11-21_PHO_at_PHI"
"2014-11-21","10:30 pm","Chicago Bulls","87","Portland Trail Blazers","105",TRUE,NA,NA,"2014-11-21_CHI_at_POR"
"2014-11-21","7:30 pm","Milwaukee Bucks","82","Toronto Raptors","124",TRUE,NA,NA,"2014-11-21_MIL_at_TOR"
"2014-11-21","8:00 pm","Cleveland Cavaliers","78","Washington Wizards","91",TRUE,NA,NA,"2014-11-21_CLE_at_WAS"
"2014-11-22","7:30 pm","Toronto Raptors","110","Cleveland Cavaliers","93",TRUE,NA,NA,"2014-11-22_TOR_at_CLE"
"2014-11-22","8:00 pm","Dallas Mavericks","92","Houston Rockets","95",TRUE,NA,NA,"2014-11-22_DAL_at_HOU"
"2014-11-22","7:00 pm","Phoenix Suns","106","Indiana Pacers","83",TRUE,NA,NA,"2014-11-22_PHO_at_IND"
"2014-11-22","8:30 pm","Washington Wizards","111","Milwaukee Bucks","100",TRUE,NA,NA,"2014-11-22_WAS_at_MIL"
"2014-11-22","8:00 pm","Sacramento Kings","113","Minnesota Timberwolves","101",TRUE,NA,NA,"2014-11-22_SAC_at_MIN"
"2014-11-22","7:30 pm","Philadelphia 76ers","83","New York Knicks","91",TRUE,NA,NA,"2014-11-22_PHI_at_NYK"
"2014-11-22","7:00 pm","Miami Heat","99","Orlando Magic","92",TRUE,NA,NA,"2014-11-22_MIA_at_ORL"
"2014-11-22","8:30 pm","Brooklyn Nets","87","San Antonio Spurs","99",TRUE,NA,NA,"2014-11-22_BRK_at_SAS"
"2014-11-22","9:00 pm","New Orleans Pelicans","106","Utah Jazz","94",TRUE,NA,NA,"2014-11-22_NOP_at_UTA"
"2014-11-23","6:00 pm","Portland Trail Blazers","94","Boston Celtics","88",TRUE,NA,NA,"2014-11-23_POR_at_BOS"
"2014-11-23","9:30 pm","Denver Nuggets","101","Los Angeles Lakers","94",TRUE,"OT",NA,"2014-11-23_DEN_at_LAL"
"2014-11-23","6:00 pm","Los Angeles Clippers","91","Memphis Grizzlies","107",TRUE,NA,NA,"2014-11-23_LAC_at_MEM"
"2014-11-23","6:00 pm","Charlotte Hornets","93","Miami Heat","94",TRUE,NA,NA,"2014-11-23_CHO_at_MIA"
"2014-11-23","7:00 pm","Golden State Warriors","91","Oklahoma City Thunder","86",TRUE,NA,NA,"2014-11-23_GSW_at_OKC"
"2014-11-24","7:00 pm","Los Angeles Clippers","113","Charlotte Hornets","92",TRUE,NA,NA,"2014-11-24_LAC_at_CHO"
"2014-11-24","7:00 pm","Orlando Magic","74","Cleveland Cavaliers","106",TRUE,NA,NA,"2014-11-24_ORL_at_CLE"
"2014-11-24","8:30 pm","Indiana Pacers","111","Dallas Mavericks","100",TRUE,NA,NA,"2014-11-24_IND_at_DAL"
"2014-11-24","8:00 pm","New York Knicks","86","Houston Rockets","91",TRUE,NA,NA,"2014-11-24_NYK_at_HOU"
"2014-11-24","7:00 pm","Portland Trail Blazers","114","Philadelphia 76ers","104",TRUE,NA,NA,"2014-11-24_POR_at_PHI"
"2014-11-24","7:30 pm","Phoenix Suns","100","Toronto Raptors","104",TRUE,NA,NA,"2014-11-24_PHO_at_TOR"
"2014-11-24","9:00 pm","Chicago Bulls","97","Utah Jazz","95",TRUE,NA,NA,"2014-11-24_CHI_at_UTA"
"2014-11-25","9:00 pm","Chicago Bulls","109","Denver Nuggets","114",TRUE,NA,NA,"2014-11-25_CHI_at_DEN"
"2014-11-25","7:30 pm","Golden State Warriors","114","Miami Heat","97",TRUE,NA,NA,"2014-11-25_GSW_at_MIA"
"2014-11-25","8:00 pm","Detroit Pistons","86","Milwaukee Bucks","98",TRUE,NA,NA,"2014-11-25_DET_at_MIL"
"2014-11-25","8:00 pm","Sacramento Kings","99","New Orleans Pelicans","89",TRUE,NA,NA,"2014-11-25_SAC_at_NOP"
"2014-11-25","7:00 pm","Atlanta Hawks","106","Washington Wizards","102",TRUE,NA,NA,"2014-11-25_ATL_at_WAS"
"2014-11-26","7:30 pm","Toronto Raptors","126","Atlanta Hawks","115",TRUE,NA,NA,"2014-11-26_TOR_at_ATL"
"2014-11-26","7:00 pm","Portland Trail Blazers","105","Charlotte Hornets","97",TRUE,NA,NA,"2014-11-26_POR_at_CHO"
"2014-11-26","7:00 pm","Washington Wizards","87","Cleveland Cavaliers","113",TRUE,NA,NA,"2014-11-26_WAS_at_CLE"
"2014-11-26","7:30 pm","New York Knicks","102","Dallas Mavericks","109",TRUE,"OT",NA,"2014-11-26_NYK_at_DAL"
"2014-11-26","7:30 pm","Los Angeles Clippers","104","Detroit Pistons","98",TRUE,NA,NA,"2014-11-26_LAC_at_DET"
"2014-11-26","8:00 pm","Sacramento Kings","89","Houston Rockets","102",TRUE,NA,NA,"2014-11-26_SAC_at_HOU"
"2014-11-26","10:30 pm","Memphis Grizzlies","99","Los Angeles Lakers","93",TRUE,NA,NA,"2014-11-26_MEM_at_LAL"
"2014-11-26","8:00 pm","Milwaukee Bucks","103","Minnesota Timberwolves","86",TRUE,NA,NA,"2014-11-26_MIL_at_MIN"
"2014-11-26","8:00 pm","Utah Jazz","82","Oklahoma City Thunder","97",TRUE,NA,NA,"2014-11-26_UTA_at_OKC"
"2014-11-26","7:00 pm","Golden State Warriors","111","Orlando Magic","96",TRUE,NA,NA,"2014-11-26_GSW_at_ORL"
"2014-11-26","7:00 pm","Brooklyn Nets","99","Philadelphia 76ers","91",TRUE,NA,NA,"2014-11-26_BRK_at_PHI"
"2014-11-26","9:00 pm","Denver Nuggets","112","Phoenix Suns","120",TRUE,NA,NA,"2014-11-26_DEN_at_PHO"
"2014-11-26","8:30 pm","Indiana Pacers","100","San Antonio Spurs","106",TRUE,NA,NA,"2014-11-26_IND_at_SAS"
"2014-11-28","7:30 pm","New Orleans Pelicans","91","Atlanta Hawks","100",TRUE,NA,NA,"2014-11-28_NOP_at_ATL"
"2014-11-28","1:00 pm","Chicago Bulls","109","Boston Celtics","102",TRUE,NA,NA,"2014-11-28_CHI_at_BOS"
"2014-11-28","7:00 pm","Golden State Warriors","106","Charlotte Hornets","101",TRUE,NA,NA,"2014-11-28_GSW_at_CHO"
"2014-11-28","9:00 pm","Phoenix Suns","97","Denver Nuggets","122",TRUE,NA,NA,"2014-11-28_PHO_at_DEN"
"2014-11-28","7:30 pm","Milwaukee Bucks","104","Detroit Pistons","88",TRUE,NA,NA,"2014-11-28_MIL_at_DET"
"2014-11-28","8:00 pm","Los Angeles Clippers","102","Houston Rockets","85",TRUE,NA,NA,"2014-11-28_LAC_at_HOU"
"2014-11-28","8:00 pm","Orlando Magic","83","Indiana Pacers","98",TRUE,NA,NA,"2014-11-28_ORL_at_IND"
"2014-11-28","10:30 pm","Minnesota Timberwolves","120","Los Angeles Lakers","119",TRUE,NA,NA,"2014-11-28_MIN_at_LAL"
"2014-11-28","8:00 pm","New York Knicks","78","Oklahoma City Thunder","105",TRUE,NA,NA,"2014-11-28_NYK_at_OKC"
"2014-11-28","10:00 pm","Memphis Grizzlies","112","Portland Trail Blazers","99",TRUE,NA,NA,"2014-11-28_MEM_at_POR"
"2014-11-28","8:30 pm","Sacramento Kings","104","San Antonio Spurs","112",TRUE,NA,NA,"2014-11-28_SAC_at_SAS"
"2014-11-28","7:30 pm","Dallas Mavericks","106","Toronto Raptors","102",TRUE,NA,NA,"2014-11-28_DAL_at_TOR"
"2014-11-29","7:30 pm","Charlotte Hornets","75","Atlanta Hawks","105",TRUE,NA,NA,"2014-11-29_CHO_at_ATL"
"2014-11-29","7:30 pm","Indiana Pacers","97","Cleveland Cavaliers","109",TRUE,NA,NA,"2014-11-29_IND_at_CLE"
"2014-11-29","9:00 pm","Houston Rockets","117","Milwaukee Bucks","103",TRUE,NA,NA,"2014-11-29_HOU_at_MIL"
"2014-11-29","7:00 pm","Dallas Mavericks","110","Philadelphia 76ers","103",TRUE,NA,NA,"2014-11-29_DAL_at_PHI"
"2014-11-29","9:00 pm","Los Angeles Clippers","112","Utah Jazz","96",TRUE,NA,NA,"2014-11-29_LAC_at_UTA"
"2014-11-29","7:00 pm","New Orleans Pelicans","80","Washington Wizards","83",TRUE,NA,NA,"2014-11-29_NOP_at_WAS"
"2014-11-30","1:00 pm","San Antonio Spurs","111","Boston Celtics","89",TRUE,NA,NA,"2014-11-30_SAS_at_BOS"
"2014-11-30","3:00 pm","Chicago Bulls","102","Brooklyn Nets","84",TRUE,NA,NA,"2014-11-30_CHI_at_BRK"
"2014-11-30","3:30 pm","Golden State Warriors","104","Detroit Pistons","93",TRUE,NA,NA,"2014-11-30_GSW_at_DET"
"2014-11-30","9:30 pm","Toronto Raptors","122","Los Angeles Lakers","129",TRUE,"OT",NA,"2014-11-30_TOR_at_LAL"
"2014-11-30","7:30 pm","Miami Heat","86","New York Knicks","79",TRUE,NA,NA,"2014-11-30_MIA_at_NYK"
"2014-11-30","8:00 pm","Orlando Magic","93","Phoenix Suns","90",TRUE,NA,NA,"2014-11-30_ORL_at_PHO"
"2014-11-30","9:00 pm","Minnesota Timberwolves","93","Portland Trail Blazers","107",TRUE,NA,NA,"2014-11-30_MIN_at_POR"
"2014-11-30","6:00 pm","Memphis Grizzlies","97","Sacramento Kings","85",TRUE,NA,NA,"2014-11-30_MEM_at_SAC"
"2014-12-01","10:30 pm","Minnesota Timberwolves","101","Los Angeles Clippers","127",TRUE,NA,NA,"2014-12-01_MIN_at_LAC"
"2014-12-01","7:00 pm","San Antonio Spurs","109","Philadelphia 76ers","103",TRUE,NA,NA,"2014-12-01_SAS_at_PHI"
"2014-12-01","9:00 pm","Denver Nuggets","103","Utah Jazz","101",TRUE,NA,NA,"2014-12-01_DEN_at_UTA"
"2014-12-01","7:00 pm","Miami Heat","86","Washington Wizards","107",TRUE,NA,NA,"2014-12-01_MIA_at_WAS"
"2014-12-02","7:30 pm","Boston Celtics","105","Atlanta Hawks","109",TRUE,NA,NA,"2014-12-02_BOS_at_ATL"
"2014-12-02","8:00 pm","Dallas Mavericks","132","Chicago Bulls","129",TRUE,"2OT",NA,"2014-12-02_DAL_at_CHI"
"2014-12-02","7:00 pm","Milwaukee Bucks","108","Cleveland Cavaliers","111",TRUE,NA,NA,"2014-12-02_MIL_at_CLE"
"2014-12-02","9:00 pm","Portland Trail Blazers","105","Denver Nuggets","103",TRUE,NA,NA,"2014-12-02_POR_at_DEN"
"2014-12-02","7:30 pm","Los Angeles Lakers","106","Detroit Pistons","96",TRUE,NA,NA,"2014-12-02_LAL_at_DET"
"2014-12-02","10:30 pm","Orlando Magic","97","Golden State Warriors","98",TRUE,NA,NA,"2014-12-02_ORL_at_GSW"
"2014-12-02","8:00 pm","Oklahoma City Thunder","104","New Orleans Pelicans","112",TRUE,NA,NA,"2014-12-02_OKC_at_NOP"
"2014-12-02","7:30 pm","Brooklyn Nets","98","New York Knicks","93",TRUE,NA,NA,"2014-12-02_BRK_at_NYK"
"2014-12-02","9:00 pm","Indiana Pacers","99","Phoenix Suns","116",TRUE,NA,NA,"2014-12-02_IND_at_PHO"
"2014-12-02","10:00 pm","Toronto Raptors","117","Sacramento Kings","109",TRUE,NA,NA,"2014-12-02_TOR_at_SAC"
"2014-12-03","7:30 pm","Detroit Pistons","102","Boston Celtics","109",TRUE,"OT",NA,"2014-12-03_DET_at_BOS"
"2014-12-03","7:30 pm","San Antonio Spurs","93","Brooklyn Nets","95",TRUE,"OT",NA,"2014-12-03_SAS_at_BRK"
"2014-12-03","7:00 pm","Chicago Bulls","102","Charlotte Hornets","95",TRUE,NA,NA,"2014-12-03_CHI_at_CHO"
"2014-12-03","8:00 pm","Memphis Grizzlies","96","Houston Rockets","105",TRUE,NA,NA,"2014-12-03_MEM_at_HOU"
"2014-12-03","10:30 pm","Orlando Magic","86","Los Angeles Clippers","114",TRUE,NA,NA,"2014-12-03_ORL_at_LAC"
"2014-12-03","7:30 pm","Atlanta Hawks","112","Miami Heat","102",TRUE,NA,NA,"2014-12-03_ATL_at_MIA"
"2014-12-03","8:00 pm","Dallas Mavericks","107","Milwaukee Bucks","105",TRUE,NA,NA,"2014-12-03_DAL_at_MIL"
"2014-12-03","8:00 pm","Philadelphia 76ers","85","Minnesota Timberwolves","77",TRUE,NA,NA,"2014-12-03_PHI_at_MIN"
"2014-12-03","9:00 pm","Toronto Raptors","123","Utah Jazz","104",TRUE,NA,NA,"2014-12-03_TOR_at_UTA"
"2014-12-03","7:00 pm","Los Angeles Lakers","95","Washington Wizards","111",TRUE,NA,NA,"2014-12-03_LAL_at_WAS"
"2014-12-04","10:30 pm","New Orleans Pelicans","85","Golden State Warriors","112",TRUE,NA,NA,"2014-12-04_NOP_at_GSW"
"2014-12-04","8:00 pm","Cleveland Cavaliers","90","New York Knicks","87",TRUE,NA,NA,"2014-12-04_CLE_at_NYK"
"2014-12-04","10:00 pm","Indiana Pacers","82","Portland Trail Blazers","88",TRUE,NA,NA,"2014-12-04_IND_at_POR"
"2014-12-05","7:30 pm","Los Angeles Lakers","96","Boston Celtics","113",TRUE,NA,NA,"2014-12-05_LAL_at_BOS"
"2014-12-05","7:30 pm","Atlanta Hawks","98","Brooklyn Nets","75",TRUE,NA,NA,"2014-12-05_ATL_at_BRK"
"2014-12-05","7:00 pm","New York Knicks","102","Charlotte Hornets","103",TRUE,NA,NA,"2014-12-05_NYK_at_CHO"
"2014-12-05","8:30 pm","Phoenix Suns","118","Dallas Mavericks","106",TRUE,NA,NA,"2014-12-05_PHO_at_DAL"
"2014-12-05","8:00 pm","San Antonio Spurs","107","Memphis Grizzlies","101",TRUE,NA,NA,"2014-12-05_SAS_at_MEM"
"2014-12-05","8:30 pm","Miami Heat","85","Milwaukee Bucks","109",TRUE,NA,NA,"2014-12-05_MIA_at_MIL"
"2014-12-05","8:00 pm","Houston Rockets","114","Minnesota Timberwolves","112",TRUE,"OT",NA,"2014-12-05_HOU_at_MIN"
"2014-12-05","7:00 pm","Oklahoma City Thunder","103","Philadelphia 76ers","91",TRUE,NA,NA,"2014-12-05_OKC_at_PHI"
"2014-12-05","10:00 pm","Indiana Pacers","101","Sacramento Kings","102",TRUE,"OT",NA,"2014-12-05_IND_at_SAC"
"2014-12-05","7:30 pm","Cleveland Cavaliers","105","Toronto Raptors","91",TRUE,NA,NA,"2014-12-05_CLE_at_TOR"
"2014-12-05","9:00 pm","Orlando Magic","98","Utah Jazz","93",TRUE,NA,NA,"2014-12-05_ORL_at_UTA"
"2014-12-05","7:00 pm","Denver Nuggets","89","Washington Wizards","119",TRUE,NA,NA,"2014-12-05_DEN_at_WAS"
"2014-12-06","8:00 pm","Golden State Warriors","112","Chicago Bulls","102",TRUE,NA,NA,"2014-12-06_GSW_at_CHI"
"2014-12-06","7:30 pm","Philadelphia 76ers","108","Detroit Pistons","101",TRUE,"OT",NA,"2014-12-06_PHI_at_DET"
"2014-12-06","8:00 pm","Phoenix Suns","95","Houston Rockets","100",TRUE,NA,NA,"2014-12-06_PHO_at_HOU"
"2014-12-06","10:30 pm","New Orleans Pelicans","100","Los Angeles Clippers","120",TRUE,NA,NA,"2014-12-06_NOP_at_LAC"
"2014-12-06","10:00 pm","Orlando Magic","105","Sacramento Kings","96",TRUE,NA,NA,"2014-12-06_ORL_at_SAC"
"2014-12-06","8:30 pm","Minnesota Timberwolves","101","San Antonio Spurs","123",TRUE,NA,NA,"2014-12-06_MIN_at_SAS"
"2014-12-07","3:30 pm","Denver Nuggets","84","Atlanta Hawks","96",TRUE,NA,NA,"2014-12-07_DEN_at_ATL"
"2014-12-07","1:00 pm","Washington Wizards","93","Boston Celtics","101",TRUE,NA,NA,"2014-12-07_WAS_at_BOS"
"2014-12-07","7:30 pm","Milwaukee Bucks","102","Dallas Mavericks","125",TRUE,NA,NA,"2014-12-07_MIL_at_DAL"
"2014-12-07","6:00 pm","Oklahoma City Thunder","96","Detroit Pistons","94",TRUE,NA,NA,"2014-12-07_OKC_at_DET"
"2014-12-07","9:30 pm","New Orleans Pelicans","104","Los Angeles Lakers","87",TRUE,NA,NA,"2014-12-07_NOP_at_LAL"
"2014-12-07","6:00 pm","Miami Heat","87","Memphis Grizzlies","103",TRUE,NA,NA,"2014-12-07_MIA_at_MEM"
"2014-12-07","7:30 pm","Portland Trail Blazers","103","New York Knicks","99",TRUE,NA,NA,"2014-12-07_POR_at_NYK"
"2014-12-08","7:30 pm","Cleveland Cavaliers","110","Brooklyn Nets","88",TRUE,NA,NA,"2014-12-08_CLE_at_BRK"
"2014-12-08","7:00 pm","Atlanta Hawks","108","Indiana Pacers","92",TRUE,NA,NA,"2014-12-08_ATL_at_IND"
"2014-12-08","10:30 pm","Phoenix Suns","120","Los Angeles Clippers","121",TRUE,"OT",NA,"2014-12-08_PHO_at_LAC"
"2014-12-08","8:00 pm","Golden State Warriors","102","Minnesota Timberwolves","86",TRUE,NA,NA,"2014-12-08_GSW_at_MIN"
"2014-12-08","10:00 pm","Utah Jazz","92","Sacramento Kings","101",TRUE,NA,NA,"2014-12-08_UTA_at_SAC"
"2014-12-08","7:30 pm","Denver Nuggets","107","Toronto Raptors","112",TRUE,"OT",NA,"2014-12-08_DEN_at_TOR"
"2014-12-08","7:00 pm","Boston Celtics","132","Washington Wizards","133",TRUE,"2OT",NA,"2014-12-08_BOS_at_WAS"
"2014-12-09","7:00 pm","Toronto Raptors","101","Cleveland Cavaliers","105",TRUE,NA,NA,"2014-12-09_TOR_at_CLE"
"2014-12-09","7:30 pm","Portland Trail Blazers","98","Detroit Pistons","86",TRUE,NA,NA,"2014-12-09_POR_at_DET"
"2014-12-09","10:30 pm","Sacramento Kings","95","Los Angeles Lakers","98",TRUE,NA,NA,"2014-12-09_SAC_at_LAL"
"2014-12-09","8:00 pm","Dallas Mavericks","105","Memphis Grizzlies","114",TRUE,NA,NA,"2014-12-09_DAL_at_MEM"
"2014-12-09","8:00 pm","New York Knicks","93","New Orleans Pelicans","104",TRUE,NA,NA,"2014-12-09_NYK_at_NOP"
"2014-12-09","8:00 pm","Milwaukee Bucks","101","Oklahoma City Thunder","114",TRUE,NA,NA,"2014-12-09_MIL_at_OKC"
"2014-12-09","9:00 pm","Miami Heat","103","Phoenix Suns","97",TRUE,NA,NA,"2014-12-09_MIA_at_PHO"
"2014-12-09","9:00 pm","San Antonio Spurs","96","Utah Jazz","100",TRUE,NA,NA,"2014-12-09_SAS_at_UTA"
"2014-12-10","7:30 pm","Philadelphia 76ers","79","Atlanta Hawks","95",TRUE,NA,NA,"2014-12-10_PHI_at_ATL"
"2014-12-10","8:00 pm","Brooklyn Nets","80","Chicago Bulls","105",TRUE,NA,NA,"2014-12-10_BRK_at_CHI"
"2014-12-10","7:00 pm","Boston Celtics","87","Charlotte Hornets","96",TRUE,NA,NA,"2014-12-10_BOS_at_CHO"
"2014-12-10","8:00 pm","New Orleans Pelicans","107","Dallas Mavericks","112",TRUE,NA,NA,"2014-12-10_NOP_at_DAL"
"2014-12-10","10:30 pm","Miami Heat","82","Denver Nuggets","102",TRUE,NA,NA,"2014-12-10_MIA_at_DEN"
