# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=16
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1435443058
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# sampler_t=HMC
# int_time=6.28319
# sample_file=BOOSH-SAMP.TXT
# append_samples=0
#
lp__,accept_stat__,stepsize__,int_time__,energy__,rateA,rateB,rate_diff
-25.302,0.91196,0.842541,6.28319,26.6335,0.299133,0.45209,0.152957
-25.5905,0.957109,0.842541,6.28319,25.9924,0.262222,0.458169,0.195947
-25.4825,1,0.842541,6.28319,25.928,0.259454,0.471499,0.212045
-25.4502,1,0.842541,6.28319,25.8582,0.273093,0.459911,0.186818
-25.6096,0.978927,0.842541,6.28319,25.7435,0.254939,0.464621,0.209682
-25.3965,1,0.842541,6.28319,25.6551,0.275579,0.462487,0.186907
-25.7951,0.940323,0.842541,6.28319,27.6194,0.322086,0.404254,0.0821677
-25.6426,1,0.842541,6.28319,26.8482,0.385734,0.402621,0.0168867
-25.6618,0.997178,0.842541,6.28319,26.0436,0.435012,0.40645,-0.0285624
-25.3614,1,0.842541,6.28319,26.0484,0.389495,0.421617,0.032122
-24.8799,1,0.842541,6.28319,26.0969,0.375556,0.460961,0.0854054
-24.7909,1,0.842541,6.28319,25.418,0.41952,0.472164,0.0526447
-24.9607,0.965291,0.842541,6.28319,29.6026,0.413338,0.455079,0.0417413
-25.6983,0.889363,0.842541,6.28319,27.1945,0.479027,0.418728,-0.0602997
-26.1164,0.930159,0.842541,6.28319,26.3145,0.522266,0.413875,-0.108391
-25.6144,1,0.842541,6.28319,26.3851,0.498049,0.434983,-0.0630652
-26.053,0.927862,0.842541,6.28319,26.2397,0.53342,0.4263,-0.107121
-25.6783,1,0.842541,6.28319,26.1266,0.494111,0.42783,-0.0662817
-24.9284,1,0.842541,6.28319,31.9285,0.539238,0.648075,0.108838
-24.9439,0.997348,0.842541,6.28319,25.7403,0.536185,0.661907,0.125722
-24.919,1,0.842541,6.28319,25.5123,0.536881,0.653217,0.116336
-24.6641,1,0.842541,6.28319,25.1801,0.511923,0.649847,0.137924
-24.4304,1,0.842541,6.28319,27.6518,0.481042,0.651632,0.17059
-24.2667,1,0.842541,6.28319,24.484,0.452043,0.651392,0.199349
-24.291,0.995519,0.842541,6.28319,24.7768,0.461037,0.644561,0.183523
-24.3009,0.998707,0.842541,6.28319,25.0631,0.467843,0.631593,0.163751
-24.4349,0.976554,0.842541,6.28319,24.451,0.488628,0.631589,0.142962
-24.1738,1,0.842541,6.28319,24.6426,0.441179,0.631553,0.190374
-24.0802,1,0.842541,6.28319,25.048,0.375282,0.631636,0.256354
-24.0763,1,0.842541,6.28319,24.4125,0.402257,0.629301,0.227044
-24.2592,0.968355,0.842541,6.28319,25.5849,0.450792,0.650814,0.200022
-24.1273,1,0.842541,6.28319,24.7186,0.399839,0.652197,0.252358
-24.2357,0.983751,0.842541,6.28319,25.4312,0.453063,0.637803,0.18474
-24.3852,0.974022,0.842541,6.28319,24.5266,0.479498,0.638534,0.159036
-24.177,1,0.842541,6.28319,24.7258,0.437354,0.640475,0.203121
-24.3449,0.971189,0.842541,6.28319,24.6171,0.471765,0.642089,0.170324
-24.1906,1,0.842541,6.28319,25.4173,0.425162,0.65762,0.232458
-24.1397,1,0.842541,6.28319,25.4987,0.36226,0.648848,0.286588
-24.1814,1,0.842541,6.28319,26.5717,0.346259,0.573166,0.226907
-24.0689,1,0.842541,6.28319,25.5289,0.395655,0.594625,0.198971
-24.134,0.989136,0.842541,6.28319,24.7411,0.433283,0.600632,0.167349
-24.1183,1,0.842541,6.28319,24.6984,0.424721,0.591992,0.167271
-24.2649,0.975016,0.842541,6.28319,24.395,0.461735,0.591998,0.130264
-24.1275,1,0.842541,6.28319,25.9994,0.425572,0.634245,0.208673
-24.2844,0.974957,0.842541,6.28319,25.4089,0.467601,0.616179,0.148578
-24.1537,1,0.842541,6.28319,24.6642,0.439256,0.620168,0.180912
-24.0729,1,0.842541,6.28319,24.4266,0.406609,0.621646,0.215037
-24.3046,0.968202,0.842541,6.28319,26.1896,0.470506,0.621752,0.151247
-24.093,1,0.842541,6.28319,25.4812,0.410808,0.632831,0.222023
-24.1119,0.992566,0.842541,6.28319,25.5646,0.351953,0.618135,0.266181
-24.1026,1,0.842541,6.28319,24.1663,0.355349,0.618373,0.263024
-24.2533,0.952408,0.842541,6.28319,27.6428,0.319885,0.623503,0.303618
-24.2333,1,0.842541,6.28319,24.314,0.323552,0.623799,0.300247
-24.0665,1,0.842541,6.28319,25.6149,0.387746,0.626872,0.239125
-24.1744,0.9842,0.842541,6.28319,24.6227,0.443014,0.626881,0.183867
-24.1514,1,0.842541,6.28319,24.3868,0.437472,0.624876,0.187404
-24.0931,1,0.842541,6.28319,24.2112,0.416789,0.624731,0.207942
-24.0931,0.951465,0.842541,6.28319,25.5563,0.416789,0.624731,0.207942
-24.1384,0.992218,0.842541,6.28319,24.266,0.433484,0.625447,0.191962
-24.0621,1,0.842541,6.28319,24.6445,0.389013,0.622706,0.233693
-24.0845,0.995983,0.842541,6.28319,24.1941,0.364805,0.62285,0.258045
-24.0639,1,0.842541,6.28319,24.1139,0.382308,0.62285,0.240542
-24.0723,0.998572,0.842541,6.28319,24.1531,0.372402,0.622486,0.250084
-24.0664,1,0.842541,6.28319,24.4817,0.402374,0.619387,0.217012
-24.179,0.984711,0.842541,6.28319,25.4976,0.444176,0.595249,0.151072
-24.329,0.974007,0.842541,6.28319,24.3904,0.473718,0.595249,0.121532
-24.2473,1,0.842541,6.28319,24.5772,0.458463,0.59256,0.134097
-24.0796,1,0.842541,6.28319,25.3143,0.413426,0.609177,0.195751
-24.1438,0.988296,0.842541,6.28319,24.8417,0.43658,0.619723,0.183142
-24.529,0.935542,0.842541,6.28319,25.5016,0.502607,0.619723,0.117116
-24.5328,0.99989,0.842541,6.28319,25.1422,0.503402,0.610707,0.107305
-24.617,0.985186,0.842541,6.28319,24.6298,0.513192,0.610696,0.0975046
-25.2516,0.886201,0.842541,6.28319,27.4197,0.566597,0.646781,0.0801835
-25.3769,0.978588,0.842541,6.28319,26.0549,0.573149,0.658382,0.0852335
-24.876,1,0.842541,6.28319,27.2467,0.520729,0.679926,0.159198
-24.3657,1,0.842541,6.28319,26.3298,0.471939,0.649343,0.177404
-24.623,0.955382,0.842541,6.28319,24.7191,0.507366,0.649372,0.142006
-25.6588,0.819719,0.842541,6.28319,28.4267,0.559712,0.724865,0.165153
-25.0978,1,0.842541,6.28319,26.7366,0.504565,0.725927,0.221362
-24.6005,1,0.842541,6.28319,27.7656,0.510425,0.625631,0.115206
-24.6859,0.984476,0.842541,6.28319,25.393,0.517798,0.637528,0.11973
-24.3729,1,0.842541,6.28319,25.0953,0.476717,0.641047,0.164329
-24.3726,1,0.842541,6.28319,24.6147,0.475766,0.643393,0.167627
-24.1487,1,0.842541,6.28319,24.6637,0.425861,0.643652,0.217791
-24.2469,0.983032,0.842541,6.28319,24.4748,0.453391,0.642123,0.188733
-24.0941,1,0.842541,6.28319,25.3566,0.384793,0.641842,0.257048
-24.0863,1,0.842541,6.28319,24.5154,0.377659,0.636331,0.258672
-24.0934,0.998821,0.842541,6.28319,24.1738,0.371953,0.63684,0.264888
-24.1394,0.995725,0.842541,6.28319,24.646,0.428032,0.636874,0.208842
-24.1364,0.992275,0.842541,6.28319,25.7363,0.362317,0.647754,0.285437
-24.3287,0.945459,0.842541,6.28319,27.2812,0.310497,0.635848,0.325351
-24.2569,1,0.842541,6.28319,25.202,0.318666,0.619065,0.300399
-24.6685,0.932235,0.842541,6.28319,25.4191,0.269024,0.618757,0.349733
-24.9435,0.962893,0.842541,6.28319,25.0134,0.246738,0.618759,0.372021
-24.83,1,0.842541,6.28319,25.0774,0.255287,0.61765,0.362363
-24.4366,1,0.842541,6.28319,26.8671,0.293076,0.61773,0.324654
-24.1783,1,0.842541,6.28319,27.8379,0.348162,0.572015,0.223853
-24.1014,1,0.842541,6.28319,25.1606,0.403297,0.579716,0.176419
-24.1207,0.99664,0.842541,6.28319,24.2937,0.417433,0.581175,0.163742
-24.4469,0.950352,0.842541,6.28319,26.5935,0.483893,0.570415,0.086522
-24.1756,1,0.842541,6.28319,24.8102,0.428232,0.570469,0.142237
-27.4399,0.572005,0.842541,6.28319,30.4483,0.43602,0.316056,-0.119963
-26.7516,1,0.842541,6.28319,27.6721,0.465442,0.352669,-0.112772
-26.6424,1,0.842541,6.28319,28.0431,0.39646,0.347679,-0.0487813
-25.9563,1,0.842541,6.28319,27.2539,0.441391,0.389496,-0.0518957
-26.9827,0.862505,0.842541,6.28319,27.5565,0.424073,0.333989,-0.090084
-26.9331,0.999953,0.842541,6.28319,27.4336,0.472947,0.346017,-0.12693
-27.4144,0.939435,0.842541,6.28319,30.5434,0.434809,0.31693,-0.117879
-25.8264,1,0.842541,6.28319,30.0768,0.375089,0.39163,0.0165412
-25.9137,0.985373,0.842541,6.28319,26.0349,0.344051,0.390671,0.04662
-25.9074,1,0.842541,6.28319,27.1507,0.410912,0.387448,-0.0234642
-26.4385,0.923617,0.842541,6.28319,26.7323,0.446562,0.363838,-0.0827235
-25.624,1,0.842541,6.28319,26.8474,0.424136,0.406801,-0.0173348
-25.4171,1,0.842541,6.28319,25.7851,0.43087,0.422302,-0.00856816
-26.5882,0.835529,0.842541,6.28319,27.5762,0.407023,0.350781,-0.0562422
-24.4164,1,0.842541,6.28319,28.4626,0.392564,0.511783,0.119219
-24.4377,0.994979,0.842541,6.28319,24.7713,0.354854,0.515054,0.1602
-24.3689,1,0.842541,6.28319,24.8794,0.399086,0.519161,0.120075
-24.3268,1,0.842541,6.28319,24.7745,0.374057,0.526481,0.152424
-24.2879,1,0.842541,6.28319,24.9857,0.354342,0.540124,0.185782
-24.4713,0.969223,0.842541,6.28319,24.7198,0.313773,0.539633,0.22586
-24.3073,1,0.842541,6.28319,27.6853,0.344485,0.54237,0.197884
-24.4122,0.983259,0.842541,6.28319,24.4763,0.321076,0.542735,0.221659
-24.4143,0.999408,0.842541,6.28319,24.9997,0.312442,0.553595,0.241153
-24.3926,1,0.842541,6.28319,24.4269,0.315738,0.55386,0.238121
-24.1408,1,0.842541,6.28319,25.7055,0.350708,0.584138,0.233431
-24.1544,0.998052,0.842541,6.28319,24.5008,0.34948,0.57961,0.23013
-24.255,0.983769,0.842541,6.28319,24.3223,0.325223,0.579685,0.254462
-24.1623,1,0.842541,6.28319,25.1114,0.360123,0.566573,0.206449
-24.3637,0.964723,0.842541,6.28319,24.7335,0.312727,0.566695,0.253968
-24.3637,0.931233,0.842541,6.28319,27.0709,0.312727,0.566695,0.253968
-24.1394,1,0.842541,6.28319,25.2377,0.373627,0.566516,0.192888
-24.1315,1,0.842541,6.28319,24.2507,0.377632,0.567697,0.190064
-24.158,0.996612,0.842541,6.28319,24.3963,0.417419,0.56741,0.149991
-24.1695,0.991813,0.842541,6.28319,24.9016,0.355923,0.567499,0.211576
-24.2152,0.992598,0.842541,6.28319,24.2494,0.341742,0.567274,0.225532
-24.1367,1,0.842541,6.28319,24.664,0.384716,0.564867,0.180152
-24.2521,0.984062,0.842541,6.28319,24.8579,0.444765,0.564556,0.119791
-24.2606,0.998549,0.842541,6.28319,24.3072,0.446435,0.564092,0.117657
-24.5941,0.940851,0.842541,6.28319,27.2635,0.507307,0.583439,0.0761324
-24.4531,1,0.842541,6.28319,25.8109,0.477283,0.556174,0.0788911
-24.7124,0.953506,0.842541,6.28319,25.4968,0.51615,0.568068,0.0519174
-24.3914,1,0.842541,6.28319,24.9697,0.47515,0.569868,0.094718
-24.6629,0.951992,0.842541,6.28319,25.3397,0.513954,0.578689,0.0647352
-25.1455,0.917482,0.842541,6.28319,25.4415,0.559045,0.578539,0.0194949
-24.618,1,0.842541,6.28319,25.9821,0.506916,0.572302,0.0653862
-24.2273,1,0.842541,6.28319,25.3551,0.446357,0.574869,0.128512
-24.1069,1,0.842541,6.28319,24.5665,0.394585,0.574872,0.180288
-24.1851,0.968024,0.842541,6.28319,26.8235,0.335395,0.631072,0.295678
-24.2122,0.995749,0.842541,6.28319,24.216,0.32948,0.631084,0.301605
-24.4302,0.975579,0.842541,6.28319,26.3172,0.297332,0.582814,0.285481
-24.1868,1,0.842541,6.28319,24.661,0.338498,0.582742,0.244244
-24.3898,0.967494,0.842541,6.28319,24.66,0.302906,0.581907,0.279001
-24.6514,0.962044,0.842541,6.28319,25.3148,0.275786,0.572016,0.296229
-24.6258,1,0.842541,6.28319,24.9087,0.279273,0.568935,0.289662
-24.3616,1,0.842541,6.28319,25.1131,0.30921,0.575217,0.266007
-24.2938,1,0.842541,6.28319,24.7335,0.317872,0.580602,0.26273
-24.1886,1,0.842541,6.28319,24.3159,0.339201,0.580617,0.241416
-24.2137,0.996045,0.842541,6.28319,24.2716,0.333491,0.58021,0.246719
-24.0916,1,0.842541,6.28319,24.8213,0.370785,0.586794,0.216009
-24.1201,1,0.842541,6.28319,26.7393,0.422154,0.586855,0.164701
-24.3112,0.974509,0.842541,6.28319,25.8123,0.438453,0.544349,0.105897
-24.6752,0.940757,0.842541,6.28319,25.6877,0.487875,0.526416,0.0385411
-24.4483,1,0.842541,6.28319,24.9797,0.443798,0.523455,0.0796569
-24.3714,1,0.842541,6.28319,24.777,0.435003,0.530767,0.095764
-24.3638,1,0.842541,6.28319,24.4904,0.436543,0.533018,0.0964755
-24.2624,1,0.842541,6.28319,24.7565,0.393069,0.536308,0.143239
-25.077,0.876779,0.842541,6.28319,27.0726,0.379576,0.443585,0.064009
-25.3453,0.954655,0.842541,6.28319,25.9021,0.328922,0.433363,0.104441
-25.3185,1,0.842541,6.28319,26.0967,0.294318,0.453983,0.159665
-25.3185,0.961125,0.842541,6.28319,25.6988,0.294318,0.453983,0.159665
-25.605,0.957601,0.842541,6.28319,25.932,0.284826,0.437079,0.152253
-25.3606,1,0.842541,6.28319,26.8239,0.341415,0.428118,0.0867031
-25.2593,1,0.842541,6.28319,25.6236,0.38568,0.429104,0.0434243
-25.0782,1,0.842541,6.28319,25.73,0.353288,0.44729,0.0940027
-25.0782,0.955557,0.842541,6.28319,26.3279,0.353288,0.44729,0.0940027
-25.3337,0.962956,0.842541,6.28319,25.9674,0.388308,0.423608,0.0353005
-25.2681,1,0.842541,6.28319,25.3513,0.394689,0.428517,0.0338278
-25.2486,1,0.842541,6.28319,25.2652,0.394395,0.429964,0.0355696
-25.4891,0.963525,0.842541,6.28319,25.8087,0.364593,0.414271,0.0496782
-25.2803,1,0.842541,6.28319,25.8704,0.34134,0.434219,0.0928794
-25.3515,0.988741,0.842541,6.28319,25.3697,0.325572,0.434186,0.108614
-25.3917,0.993757,0.842541,6.28319,25.4067,0.315622,0.435425,0.119802
-25.0164,1,0.842541,6.28319,26.9225,0.378688,0.448679,0.069991
-24.6336,1,0.842541,6.28319,25.8392,0.378578,0.485412,0.106834
-24.467,1,0.842541,6.28319,25.3128,0.367779,0.507132,0.139353
-24.7596,0.955883,0.842541,6.28319,25.9069,0.404066,0.472668,0.0686019
-24.7813,0.990927,0.842541,6.28319,25.4304,0.34744,0.476389,0.128949
-25.0438,0.959271,0.842541,6.28319,25.4689,0.320525,0.462458,0.141933
-25.0895,0.993116,0.842541,6.28319,25.2856,0.329645,0.454022,0.124376
-24.7835,1,0.842541,6.28319,25.5898,0.356957,0.473359,0.116402
-24.5891,1,0.842541,6.28319,25.2922,0.37731,0.490547,0.113237
-24.8247,0.961927,0.842541,6.28319,25.4686,0.339165,0.475029,0.135864
-24.8914,0.989302,0.842541,6.28319,25.0004,0.319003,0.478301,0.159298
-24.7687,1,0.842541,6.28319,24.9827,0.348763,0.477243,0.12848
-24.8257,0.991286,0.842541,6.28319,24.9543,0.349202,0.471337,0.122135
-24.7109,1,0.842541,6.28319,27.3903,0.402811,0.477489,0.0746785
-24.6599,1,0.842541,6.28319,25.5187,0.350052,0.488588,0.138536
-24.4909,1,0.842541,6.28319,25.8784,0.411589,0.504272,0.0926828
-24.4791,1,0.842541,6.28319,24.5794,0.41649,0.507028,0.0905379
-24.4434,1,0.842541,6.28319,25.0613,0.364305,0.511186,0.146881
-24.4076,0.999536,0.842541,6.28319,26.2003,0.316519,0.549309,0.23279
-24.3374,1,0.842541,6.28319,24.5164,0.33092,0.547768,0.216849
-24.519,0.973533,0.842541,6.28319,25.7968,0.34186,0.50951,0.167651
-24.4967,1,0.842541,6.28319,26.2097,0.408626,0.502909,0.0942835
-24.5403,0.992945,0.842541,6.28319,24.6258,0.419862,0.50007,0.0802084
-24.5665,0.996013,0.842541,6.28319,24.6705,0.418601,0.496489,0.0778878
-24.5384,1,0.842541,6.28319,24.6978,0.385766,0.495966,0.1102
-24.6195,0.987525,0.842541,6.28319,24.9212,0.394321,0.48665,0.0923291
-24.6195,0.880203,0.842541,6.28319,26.6999,0.394321,0.48665,0.0923291
-24.7204,0.982802,0.842541,6.28319,25.0915,0.355769,0.480179,0.12441
-24.7494,0.983481,0.842541,6.28319,26.8322,0.297512,0.512971,0.215459
-24.5976,1,0.842541,6.28319,24.9149,0.315026,0.517185,0.202159
-24.9801,0.939703,0.842541,6.28319,25.4351,0.26998,0.516754,0.246774
-24.9265,1,0.842541,6.28319,25.0249,0.274062,0.518259,0.244196
-25.315,0.946244,0.842541,6.28319,25.6223,0.244037,0.515017,0.27098
-25.2732,1,0.842541,6.28319,25.3337,0.246687,0.515719,0.269032
-25.195,1,0.842541,6.28319,25.9609,0.262303,0.49949,0.237186
-25.0442,1,0.842541,6.28319,25.5397,0.2688,0.5095,0.240699
-25.4973,0.937337,0.842541,6.28319,25.8439,0.234411,0.509438,0.275027
-25.5861,0.98935,0.842541,6.28319,25.6148,0.228349,0.510522,0.282172
-25.7133,0.9839,0.842541,6.28319,25.8379,0.222342,0.507002,0.28466
-25.1785,1,0.842541,6.28319,27.4351,0.254972,0.513586,0.258614
-26.1619,0.856584,0.842541,6.28319,27.8462,0.241516,0.433275,0.191758
-24.5474,1,0.842541,6.28319,29.7647,0.280678,0.616618,0.33594
-24.284,1,0.842541,6.28319,24.6654,0.313974,0.616616,0.302642
-24.5923,0.951715,0.842541,6.28319,25.6084,0.277557,0.631181,0.353624
-24.9589,0.948818,0.842541,6.28319,25.4903,0.247118,0.63549,0.388372
-24.5246,1,0.842541,6.28319,26.9219,0.285808,0.637305,0.351496
-24.1936,1,0.842541,6.28319,26.4805,0.336329,0.637948,0.301619
-24.5558,0.92982,0.842541,6.28319,26.4713,0.280901,0.628621,0.34772
-24.6591,0.985562,0.842541,6.28319,24.6767,0.270757,0.628569,0.357812
-24.753,0.982424,0.842541,6.28319,25.9282,0.267788,0.654338,0.38655
-24.8546,0.982582,0.842541,6.28319,25.8533,0.266826,0.675277,0.408451
-24.8867,0.995551,0.842541,6.28319,25.1124,0.265441,0.678309,0.412869
-24.6867,1,0.842541,6.28319,24.9152,0.284581,0.677753,0.393172
-24.4773,1,0.842541,6.28319,25.2739,0.318226,0.685121,0.366895
-24.2609,1,0.842541,6.28319,25.7943,0.381777,0.682106,0.300329
-24.2692,0.998835,0.842541,6.28319,24.3372,0.404048,0.682378,0.27833
-24.3856,0.98118,0.842541,6.28319,24.6804,0.444574,0.684165,0.239591
-24.6766,0.949844,0.842541,6.28319,25.1148,0.495955,0.682315,0.18636
-24.3194,1,0.842541,6.28319,25.6884,0.428899,0.68228,0.253381
-24.2729,1,0.842541,6.28319,24.8653,0.371111,0.682406,0.311294
-24.3054,0.997353,0.842541,6.28319,24.7401,0.424017,0.682192,0.258175
-24.4614,0.973781,0.842541,6.28319,24.6875,0.461459,0.683703,0.222244
-24.9276,0.92104,0.842541,6.28319,25.7698,0.52147,0.687316,0.165846
-25.0237,0.983362,0.842541,6.28319,25.0501,0.530747,0.687957,0.15721
-25.5403,0.906827,0.842541,6.28319,27.4426,0.580047,0.67367,0.0936228
-24.9353,1,0.842541,6.28319,26.4763,0.530229,0.673574,0.143345
-24.8125,1,0.842541,6.28319,25.7051,0.524698,0.658396,0.133699
-24.5328,1,0.842541,6.28319,24.8499,0.492123,0.65859,0.166467
-24.3415,1,0.842541,6.28319,24.6276,0.461596,0.659255,0.197659
-24.4655,0.977909,0.842541,6.28319,24.9897,0.485977,0.652092,0.166115
-24.5822,0.979494,0.842541,6.28319,24.5947,0.501482,0.65198,0.150498
-24.2511,1,0.842541,6.28319,24.9141,0.448356,0.65164,0.203284
-25.1693,0.840077,0.842541,6.28319,30.6939,0.559645,0.648957,0.0893124
-24.8295,1,0.842541,6.28319,25.4602,0.528609,0.65216,0.123551
-25.3356,0.913309,0.842541,6.28319,26.675,0.561174,0.682252,0.121078
-25.4993,0.973834,0.842541,6.28319,26.1641,0.567185,0.6955,0.128315
-25.7849,0.952003,0.842541,6.28319,25.8056,0.587572,0.695779,0.108206
-25.4978,1,0.842541,6.28319,26.4175,0.559985,0.707166,0.147182
-25.0326,1,0.842541,6.28319,25.6536,0.518007,0.706162,0.188155
-25.1686,0.974643,0.842541,6.28319,25.4412,0.535499,0.701403,0.165904
-24.6356,1,0.842541,6.28319,26.058,0.486411,0.687091,0.20068
-24.5448,1,0.842541,6.28319,24.623,0.472681,0.686921,0.21424
-24.5186,1,0.842541,6.28319,24.9131,0.460981,0.692917,0.231936
-24.8765,0.939019,0.842541,6.28319,25.2382,0.510594,0.694531,0.183937
-24.8052,1,0.842541,6.28319,25.0338,0.504626,0.691606,0.18698
-25.029,0.96138,0.842541,6.28319,25.0859,0.528281,0.692518,0.164237
-24.9934,1,0.842541,6.28319,25.5801,0.516998,0.702464,0.185466
-25.2971,0.944971,0.842541,6.28319,26.0962,0.55399,0.690198,0.136208
-25.1646,1,0.842541,6.28319,25.5728,0.545394,0.685212,0.139818
-24.959,1,0.842541,6.28319,25.3651,0.528266,0.681528,0.153261
-24.666,1,0.842541,6.28319,24.9883,0.495035,0.681712,0.186677
-25.1479,0.917152,0.842541,6.28319,25.5297,0.545881,0.681511,0.13563
-25.3191,0.970029,0.842541,6.28319,25.4891,0.561277,0.679163,0.117886
-25.2987,1,0.842541,6.28319,25.7761,0.562534,0.672313,0.109779
-24.9134,1,0.842541,6.28319,25.7627,0.525628,0.678133,0.152506
-24.8765,1,0.842541,6.28319,24.928,0.521694,0.678384,0.15669
-24.7328,1,0.842541,6.28319,25.0955,0.503399,0.681766,0.178367
-25.1417,0.930265,0.842541,6.28319,25.4455,0.544086,0.683899,0.139813
-25.2652,0.97755,0.842541,6.28319,25.7002,0.557846,0.677144,0.119297
-24.9241,1,0.842541,6.28319,25.4034,0.526324,0.678823,0.152499
-25.1819,1,0.842541,6.28319,28.9443,0.535329,0.513226,-0.0221032
-25.1357,1,0.842541,6.28319,26.3695,0.547989,0.54463,-0.00335892
-25.5948,0.922775,0.842541,6.28319,25.8205,0.582976,0.543363,-0.0396127
-25.8774,0.953249,0.842541,6.28319,26.0771,0.60061,0.540189,-0.0604208
-27.3539,0.783161,0.842541,6.28319,29.6608,0.616592,0.415232,-0.20136
-27.8956,0.913781,0.842541,6.28319,28.2695,0.643982,0.413139,-0.230843
-27.0875,1,0.842541,6.28319,28.5665,0.615665,0.433422,-0.182243
-27.0875,0.946828,0.842541,6.28319,30.2075,0.615665,0.433422,-0.182243
-27.9046,0.841796,0.842541,6.28319,30.9792,0.658706,0.434681,-0.224025
-28.1251,0.967472,0.842541,6.28319,28.6269,0.652729,0.409749,-0.24298
-28.1376,1,0.842541,6.28319,28.6053,0.638461,0.390737,-0.247723
-27.7351,1,0.842541,6.28319,29.8948,0.625567,0.400592,-0.224974
-28.3487,0.903997,0.842541,6.28319,28.9568,0.651298,0.393593,-0.257705
-29.3213,0.86534,0.842541,6.28319,29.7309,0.662295,0.353316,-0.308978
-29.4214,0.982783,0.842541,6.28319,29.632,0.674104,0.361757,-0.312346
-29.0574,1,0.842541,6.28319,29.6487,0.657702,0.361568,-0.296134
-29.2485,0.971682,0.842541,6.28319,29.2548,0.663346,0.358102,-0.305244
-29.007,1,0.842541,6.28319,29.3628,0.648419,0.354284,-0.294135
-28.3382,1,0.842541,6.28319,30.748,0.638198,0.378783,-0.259415
-28.5598,0.95887,0.842541,6.28319,29.4831,0.660204,0.392278,-0.267926
-28.8016,0.959294,0.842541,6.28319,29.6139,0.675614,0.398889,-0.276725
-28.893,0.980824,0.842541,6.28319,30.4052,0.676879,0.395067,-0.281812
-28.8014,1,0.842541,6.28319,29.1824,0.664572,0.383684,-0.280888
-28.7468,1,0.842541,6.28319,29.0824,0.673312,0.398944,-0.274369
-28.4997,1,0.842541,6.28319,29.8375,0.662629,0.399266,-0.263362
-29.025,0.921028,0.842541,6.28319,29.6827,0.677912,0.388581,-0.289331
-28.5995,1,0.842541,6.28319,29.1954,0.674584,0.410418,-0.264166
-29.2519,0.907386,0.842541,6.28319,29.6492,0.685805,0.386517,-0.299288
-30.5449,0.8254,0.842541,6.28319,32.5463,0.732822,0.388045,-0.344777
-30.6077,0.996194,0.842541,6.28319,30.9178,0.732175,0.383184,-0.348991
-30.5172,1,0.842541,6.28319,30.7576,0.732675,0.389413,-0.343262
-32.3901,0.818071,0.842541,6.28319,34.1732,0.793242,0.414781,-0.378462
-32.3901,0.850541,0.842541,6.28319,33.4906,0.793242,0.414781,-0.378462
-32.5301,0.982762,0.842541,6.28319,32.7622,0.79133,0.400013,-0.391317
-33.3616,0.877243,0.842541,6.28319,33.7277,0.796296,0.365009,-0.431287
-33.1725,1,0.842541,6.28319,33.3981,0.795852,0.374068,-0.421784
-32.1916,1,0.842541,6.28319,34.2247,0.798124,0.446324,-0.3518
-33.616,0.815175,0.842541,6.28319,33.6888,0.826938,0.448113,-0.378824
-34.5274,0.858488,0.842541,6.28319,34.7398,0.843724,0.454156,-0.389568
-30.836,1,0.842541,6.28319,36.899,0.788986,0.580733,-0.208253
-30.4331,1,0.842541,6.28319,32.0656,0.780244,0.61088,-0.169365
-30.4331,0.873256,0.842541,6.28319,31.6261,0.780244,0.61088,-0.169365
-30.3239,1,0.842541,6.28319,30.4825,0.777564,0.61054,-0.167024
-30.8326,0.918237,0.842541,6.28319,30.9316,0.789699,0.610587,-0.179112
-30.8326,0.864775,0.842541,6.28319,32.3739,0.789699,0.610587,-0.179112
-29.7575,1,0.842541,6.28319,31.1167,0.762969,0.610583,-0.152386
-29.1633,1,0.842541,6.28319,30.3314,0.746262,0.60995,-0.136313
-29.1048,1,0.842541,6.28319,29.331,0.744533,0.609663,-0.13487
-28.7305,1,0.842541,6.28319,31.1197,0.732044,0.640055,-0.0919885
-28.6925,1,0.842541,6.28319,29.3065,0.731343,0.631806,-0.0995373
-28.705,0.993091,0.842541,6.28319,29.2484,0.73185,0.62953,-0.102321
-28.7282,0.994341,0.842541,6.28319,29.5266,0.731678,0.643885,-0.0877931
-28.7465,1,0.842541,6.28319,28.9304,0.732285,0.643574,-0.0887105
-28.7653,0.991918,0.842541,6.28319,29.0787,0.732866,0.643731,-0.0891354
-28.8409,0.987771,0.842541,6.28319,29.8063,0.733138,0.663526,-0.0696123
-28.9668,0.9785,0.842541,6.28319,29.524,0.736899,0.664822,-0.0720777
-28.6602,1,0.842541,6.28319,29.7546,0.727288,0.663928,-0.0633598
-28.6168,1,0.842541,6.28319,28.8568,0.725892,0.663773,-0.0621187
-28.5848,1,0.842541,6.28319,29.1687,0.724935,0.663091,-0.0618442
-28.5575,1,0.842541,6.28319,29.2105,0.724427,0.660166,-0.0642609
-29.4118,0.900913,0.842541,6.28319,30.5355,0.750782,0.659816,-0.0909654
-29.459,0.987867,0.842541,6.28319,29.5097,0.752157,0.659603,-0.0925547
