"date","time","away","away_PTS","home","home_PTS","box_available","OT","notes","game_string"
"2016-03-02","8:00 pm","New Orleans Pelicans","95","Houston Rockets","100",TRUE,NA,NA,"2016-03-02_NOP_at_HOU"
"2016-03-02","10:30 pm","Oklahoma City Thunder","98","Los Angeles Clippers","103",TRUE,NA,NA,"2016-03-02_OKC_at_LAC"
"2016-03-02","8:00 pm","Sacramento Kings","98","Memphis Grizzlies","104",TRUE,NA,NA,"2016-03-02_SAC_at_MEM"
"2016-03-02","8:00 pm","Indiana Pacers","104","Milwaukee Bucks","99",TRUE,NA,NA,"2016-03-02_IND_at_MIL"
"2016-03-02","8:00 pm","Washington Wizards","104","Minnesota Timberwolves","98",TRUE,NA,NA,"2016-03-02_WAS_at_MIN"
"2016-03-02","7:00 pm","Chicago Bulls","89","Orlando Magic","102",TRUE,NA,NA,"2016-03-02_CHI_at_ORL"
"2016-03-02","7:00 pm","Charlotte Hornets","119","Philadelphia 76ers","99",TRUE,NA,NA,"2016-03-02_CHO_at_PHI"
"2016-03-02","8:00 pm","Detroit Pistons","81","San Antonio Spurs","97",TRUE,NA,NA,"2016-03-02_DET_at_SAS"
"2016-03-02","7:30 pm","Utah Jazz","94","Toronto Raptors","104",TRUE,NA,NA,"2016-03-02_UTA_at_TOR"
"2016-03-03","8:30 pm","Sacramento Kings","104","Dallas Mavericks","101",TRUE,NA,NA,"2016-03-03_SAC_at_DAL"
"2016-03-03","10:30 pm","Oklahoma City Thunder","106","Golden State Warriors","121",TRUE,NA,NA,"2016-03-03_OKC_at_GSW"
"2016-03-03","7:30 pm","Phoenix Suns","92","Miami Heat","108",TRUE,NA,NA,"2016-03-03_PHO_at_MIA"
"2016-03-03","8:00 pm","San Antonio Spurs","94","New Orleans Pelicans","86",TRUE,NA,NA,"2016-03-03_SAS_at_NOP"
"2016-03-04","7:30 pm","New York Knicks","104","Boston Celtics","105",TRUE,NA,NA,"2016-03-04_NYK_at_BOS"
"2016-03-04","7:00 pm","Indiana Pacers","101","Charlotte Hornets","108",TRUE,NA,NA,"2016-03-04_IND_at_CHO"
"2016-03-04","8:00 pm","Washington Wizards","83","Cleveland Cavaliers","108",TRUE,NA,NA,"2016-03-04_WAS_at_CLE"
"2016-03-04","9:00 pm","Brooklyn Nets","121","Denver Nuggets","120",TRUE,"OT",NA,"2016-03-04_BRK_at_DEN"
"2016-03-04","10:30 pm","Atlanta Hawks","106","Los Angeles Lakers","77",TRUE,NA,NA,"2016-03-04_ATL_at_LAL"
"2016-03-04","8:00 pm","Utah Jazz","88","Memphis Grizzlies","94",TRUE,NA,NA,"2016-03-04_UTA_at_MEM"
"2016-03-04","8:00 pm","Minnesota Timberwolves","101","Milwaukee Bucks","116",TRUE,NA,NA,"2016-03-04_MIN_at_MIL"
"2016-03-04","7:00 pm","Phoenix Suns","102","Orlando Magic","84",TRUE,NA,NA,"2016-03-04_PHO_at_ORL"
"2016-03-04","7:00 pm","Miami Heat","112","Philadelphia 76ers","102",TRUE,NA,NA,"2016-03-04_MIA_at_PHI"
"2016-03-04","7:30 pm","Portland Trail Blazers","115","Toronto Raptors","117",TRUE,NA,NA,"2016-03-04_POR_at_TOR"
"2016-03-05","8:30 pm","Houston Rockets","100","Chicago Bulls","108",TRUE,NA,NA,"2016-03-05_HOU_at_CHI"
"2016-03-05","7:00 pm","Boston Celtics","103","Cleveland Cavaliers","120",TRUE,NA,NA,"2016-03-05_BOS_at_CLE"
"2016-03-05","10:30 pm","Atlanta Hawks","107","Los Angeles Clippers","97",TRUE,NA,NA,"2016-03-05_ATL_at_LAC"
"2016-03-05","8:00 pm","Brooklyn Nets","118","Minnesota Timberwolves","132",TRUE,NA,NA,"2016-03-05_BRK_at_MIN"
"2016-03-05","7:00 pm","Utah Jazz","106","New Orleans Pelicans","94",TRUE,NA,NA,"2016-03-05_UTA_at_NOP"
"2016-03-05","7:00 pm","Detroit Pistons","89","New York Knicks","102",TRUE,NA,NA,"2016-03-05_DET_at_NYK"
"2016-03-05","8:30 pm","Sacramento Kings","94","San Antonio Spurs","104",TRUE,NA,NA,"2016-03-05_SAC_at_SAS"
"2016-03-05","7:00 pm","Indiana Pacers","100","Washington Wizards","99",TRUE,NA,NA,"2016-03-05_IND_at_WAS"
"2016-03-06","5:00 pm","Dallas Mavericks","114","Denver Nuggets","116",TRUE,"OT",NA,"2016-03-06_DAL_at_DEN"
"2016-03-06","6:00 pm","Portland Trail Blazers","103","Detroit Pistons","123",TRUE,NA,NA,"2016-03-06_POR_at_DET"
"2016-03-06","3:30 pm","Golden State Warriors","95","Los Angeles Lakers","112",TRUE,NA,NA,"2016-03-06_GSW_at_LAL"
"2016-03-06","4:00 pm","Phoenix Suns","109","Memphis Grizzlies","100",TRUE,NA,NA,"2016-03-06_PHO_at_MEM"
"2016-03-06","6:00 pm","Philadelphia 76ers","98","Miami Heat","103",TRUE,NA,NA,"2016-03-06_PHI_at_MIA"
"2016-03-06","3:30 pm","Oklahoma City Thunder","104","Milwaukee Bucks","96",TRUE,NA,NA,"2016-03-06_OKC_at_MIL"
"2016-03-06","6:30 pm","Houston Rockets","113","Toronto Raptors","107",TRUE,NA,NA,"2016-03-06_HOU_at_TOR"
"2016-03-07","8:00 pm","Milwaukee Bucks","90","Chicago Bulls","100",TRUE,NA,NA,"2016-03-07_MIL_at_CHI"
"2016-03-07","7:00 pm","Minnesota Timberwolves","103","Charlotte Hornets","108",TRUE,NA,NA,"2016-03-07_MIN_at_CHO"
"2016-03-07","7:00 pm","Memphis Grizzlies","106","Cleveland Cavaliers","103",TRUE,NA,NA,"2016-03-07_MEM_at_CLE"
"2016-03-07","8:30 pm","Los Angeles Clippers","109","Dallas Mavericks","90",TRUE,NA,NA,"2016-03-07_LAC_at_DAL"
"2016-03-07","10:30 pm","Orlando Magic","113","Golden State Warriors","119",TRUE,NA,NA,"2016-03-07_ORL_at_GSW"
"2016-03-07","7:00 pm","San Antonio Spurs","91","Indiana Pacers","99",TRUE,NA,NA,"2016-03-07_SAS_at_IND"
"2016-03-07","8:00 pm","Sacramento Kings","112","New Orleans Pelicans","115",TRUE,NA,NA,"2016-03-07_SAC_at_NOP"
"2016-03-08","9:00 pm","New York Knicks","94","Denver Nuggets","110",TRUE,NA,NA,"2016-03-08_NYK_at_DEN"
"2016-03-08","10:30 pm","Orlando Magic","98","Los Angeles Lakers","107",TRUE,NA,NA,"2016-03-08_ORL_at_LAL"
"2016-03-08","8:00 pm","San Antonio Spurs","116","Minnesota Timberwolves","91",TRUE,NA,NA,"2016-03-08_SAS_at_MIN"
"2016-03-08","10:00 pm","Washington Wizards","109","Portland Trail Blazers","116",TRUE,"OT",NA,"2016-03-08_WAS_at_POR"
"2016-03-08","7:30 pm","Brooklyn Nets","99","Toronto Raptors","104",TRUE,NA,NA,"2016-03-08_BRK_at_TOR"
"2016-03-08","9:00 pm","Atlanta Hawks","91","Utah Jazz","84",TRUE,NA,NA,"2016-03-08_ATL_at_UTA"
"2016-03-09","7:00 pm","Memphis Grizzlies","96","Boston Celtics","116",TRUE,NA,NA,"2016-03-09_MEM_at_BOS"
"2016-03-09","7:00 pm","New Orleans Pelicans","113","Charlotte Hornets","122",TRUE,NA,NA,"2016-03-09_NOP_at_CHO"
"2016-03-09","8:30 pm","Detroit Pistons","102","Dallas Mavericks","96",TRUE,NA,NA,"2016-03-09_DET_at_DAL"
"2016-03-09","10:30 pm","Utah Jazz","94","Golden State Warriors","115",TRUE,NA,NA,"2016-03-09_UTA_at_GSW"
"2016-03-09","8:00 pm","Miami Heat","108","Milwaukee Bucks","114",TRUE,NA,NA,"2016-03-09_MIA_at_MIL"
"2016-03-09","9:30 pm","Los Angeles Clippers","108","Oklahoma City Thunder","120",TRUE,NA,NA,"2016-03-09_LAC_at_OKC"
"2016-03-09","7:00 pm","Houston Rockets","118","Philadelphia 76ers","104",TRUE,NA,NA,"2016-03-09_HOU_at_PHI"
"2016-03-09","9:00 pm","New York Knicks","128","Phoenix Suns","97",TRUE,NA,NA,"2016-03-09_NYK_at_PHO"
"2016-03-09","10:00 pm","Cleveland Cavaliers","120","Sacramento Kings","111",TRUE,NA,NA,"2016-03-09_CLE_at_SAC"
"2016-03-10","9:00 pm","Phoenix Suns","98","Denver Nuggets","116",TRUE,NA,NA,"2016-03-10_PHO_at_DEN"
"2016-03-10","10:30 pm","Cleveland Cavaliers","120","Los Angeles Lakers","108",TRUE,NA,NA,"2016-03-10_CLE_at_LAL"
"2016-03-10","8:00 pm","Chicago Bulls","101","San Antonio Spurs","109",TRUE,NA,NA,"2016-03-10_CHI_at_SAS"
"2016-03-10","7:30 pm","Atlanta Hawks","96","Toronto Raptors","104",TRUE,NA,NA,"2016-03-10_ATL_at_TOR"
"2016-03-11","7:30 pm","Houston Rockets","102","Boston Celtics","98",TRUE,NA,NA,"2016-03-11_HOU_at_BOS"
"2016-03-11","8:00 pm","Miami Heat","118","Chicago Bulls","96",TRUE,NA,NA,"2016-03-11_MIA_at_CHI"
"2016-03-11","7:00 pm","Detroit Pistons","103","Charlotte Hornets","118",TRUE,NA,NA,"2016-03-11_DET_at_CHO"
"2016-03-11","10:30 pm","Portland Trail Blazers","112","Golden State Warriors","128",TRUE,NA,NA,"2016-03-11_POR_at_GSW"
"2016-03-11","10:30 pm","New York Knicks","94","Los Angeles Clippers","101",TRUE,NA,NA,"2016-03-11_NYK_at_LAC"
"2016-03-11","8:00 pm","New Orleans Pelicans","114","Memphis Grizzlies","121",TRUE,"OT",NA,"2016-03-11_NOP_at_MEM"
"2016-03-11","8:00 pm","Minnesota Timberwolves","99","Oklahoma City Thunder","96",TRUE,NA,NA,"2016-03-11_MIN_at_OKC"
"2016-03-11","7:00 pm","Brooklyn Nets","89","Philadelphia 76ers","95",TRUE,NA,NA,"2016-03-11_BRK_at_PHI"
"2016-03-11","10:00 pm","Orlando Magic","107","Sacramento Kings","100",TRUE,NA,NA,"2016-03-11_ORL_at_SAC"
"2016-03-11","9:00 pm","Washington Wizards","93","Utah Jazz","114",TRUE,NA,NA,"2016-03-11_WAS_at_UTA"
"2016-03-12","7:30 pm","Memphis Grizzlies","83","Atlanta Hawks","95",TRUE,NA,NA,"2016-03-12_MEM_at_ATL"
"2016-03-12","7:00 pm","Houston Rockets","109","Charlotte Hornets","125",TRUE,NA,NA,"2016-03-12_HOU_at_CHO"
"2016-03-12","2:00 pm","Indiana Pacers","112","Dallas Mavericks","105",TRUE,NA,NA,"2016-03-12_IND_at_DAL"
"2016-03-12","9:30 pm","Washington Wizards","100","Denver Nuggets","116",TRUE,NA,NA,"2016-03-12_WAS_at_DEN"
"2016-03-12","10:30 pm","Phoenix Suns","116","Golden State Warriors","123",TRUE,NA,NA,"2016-03-12_PHO_at_GSW"
"2016-03-12","7:30 pm","New Orleans Pelicans","92","Milwaukee Bucks","103",TRUE,NA,NA,"2016-03-12_NOP_at_MIL"
"2016-03-12","7:00 pm","Detroit Pistons","125","Philadelphia 76ers","111",TRUE,NA,NA,"2016-03-12_DET_at_PHI"
"2016-03-12","10:30 pm","Orlando Magic","84","Portland Trail Blazers","121",TRUE,NA,NA,"2016-03-12_ORL_at_POR"
"2016-03-12","8:30 pm","Oklahoma City Thunder","85","San Antonio Spurs","93",TRUE,NA,NA,"2016-03-12_OKC_at_SAS"
"2016-03-12","7:00 pm","Miami Heat","104","Toronto Raptors","112",TRUE,"OT",NA,"2016-03-12_MIA_at_TOR"
"2016-03-13","6:00 pm","Indiana Pacers","75","Atlanta Hawks","104",TRUE,NA,NA,"2016-03-13_IND_at_ATL"
"2016-03-13","8:00 pm","Milwaukee Bucks","109","Brooklyn Nets","100",TRUE,NA,NA,"2016-03-13_MIL_at_BRK"
"2016-03-13","3:30 pm","Cleveland Cavaliers","114","Los Angeles Clippers","90",TRUE,NA,NA,"2016-03-13_CLE_at_LAC"
"2016-03-13","9:30 pm","New York Knicks","90","Los Angeles Lakers","87",TRUE,NA,NA,"2016-03-13_NYK_at_LAL"
"2016-03-13","6:00 pm","Utah Jazz","108","Sacramento Kings","99",TRUE,NA,NA,"2016-03-13_UTA_at_SAC"
"2016-03-14","7:00 pm","Dallas Mavericks","107","Charlotte Hornets","96",TRUE,NA,NA,"2016-03-14_DAL_at_CHO"
"2016-03-14","10:30 pm","New Orleans Pelicans","107","Golden State Warriors","125",TRUE,NA,NA,"2016-03-14_NOP_at_GSW"
"2016-03-14","8:00 pm","Memphis Grizzlies","81","Houston Rockets","130",TRUE,NA,NA,"2016-03-14_MEM_at_HOU"
"2016-03-14","7:30 pm","Denver Nuggets","119","Miami Heat","124",TRUE,NA,NA,"2016-03-14_DEN_at_MIA"
"2016-03-14","8:00 pm","Portland Trail Blazers","94","Oklahoma City Thunder","128",TRUE,NA,NA,"2016-03-14_POR_at_OKC"
"2016-03-14","10:00 pm","Minnesota Timberwolves","104","Phoenix Suns","107",TRUE,NA,NA,"2016-03-14_MIN_at_PHO"
"2016-03-14","7:30 pm","Chicago Bulls","109","Toronto Raptors","107",TRUE,NA,NA,"2016-03-14_CHI_at_TOR"
"2016-03-14","10:30 pm","Cleveland Cavaliers","85","Utah Jazz","94",TRUE,NA,NA,"2016-03-14_CLE_at_UTA"
"2016-03-14","8:00 pm","Detroit Pistons","81","Washington Wizards","124",TRUE,NA,NA,"2016-03-14_DET_at_WAS"
"2016-03-15","7:30 pm","Philadelphia 76ers","114","Brooklyn Nets","131",TRUE,NA,NA,"2016-03-15_PHI_at_BRK"
"2016-03-15","7:00 pm","Boston Celtics","98","Indiana Pacers","103",TRUE,NA,NA,"2016-03-15_BOS_at_IND"
"2016-03-15","10:30 pm","Sacramento Kings","106","Los Angeles Lakers","98",TRUE,NA,NA,"2016-03-15_SAC_at_LAL"
"2016-03-15","8:00 pm","Toronto Raptors","107","Milwaukee Bucks","89",TRUE,NA,NA,"2016-03-15_TOR_at_MIL"
"2016-03-15","7:00 pm","Denver Nuggets","110","Orlando Magic","116",TRUE,NA,NA,"2016-03-15_DEN_at_ORL"
"2016-03-15","8:30 pm","Los Angeles Clippers","87","San Antonio Spurs","108",TRUE,NA,NA,"2016-03-15_LAC_at_SAS"
"2016-03-16","7:00 pm","Oklahoma City Thunder","130","Boston Celtics","109",TRUE,NA,NA,"2016-03-16_OKC_at_BOS"
"2016-03-16","7:00 pm","Orlando Magic","99","Charlotte Hornets","107",TRUE,NA,NA,"2016-03-16_ORL_at_CHO"
"2016-03-16","7:00 pm","Dallas Mavericks","98","Cleveland Cavaliers","99",TRUE,NA,NA,"2016-03-16_DAL_at_CLE"
"2016-03-16","7:30 pm","Atlanta Hawks","118","Detroit Pistons","114",TRUE,NA,NA,"2016-03-16_ATL_at_DET"
"2016-03-16","10:30 pm","New York Knicks","85","Golden State Warriors","121",TRUE,NA,NA,"2016-03-16_NYK_at_GSW"
"2016-03-16","9:30 pm","Los Angeles Clippers","122","Houston Rockets","106",TRUE,NA,NA,"2016-03-16_LAC_at_HOU"
"2016-03-16","8:00 pm","Minnesota Timberwolves","114","Memphis Grizzlies","108",TRUE,NA,NA,"2016-03-16_MIN_at_MEM"
"2016-03-16","10:00 pm","New Orleans Pelicans","123","Sacramento Kings","108",TRUE,NA,NA,"2016-03-16_NOP_at_SAC"
"2016-03-16","7:00 pm","Chicago Bulls","96","Washington Wizards","117",TRUE,NA,NA,"2016-03-16_CHI_at_WAS"
"2016-03-17","8:00 pm","Denver Nuggets","98","Atlanta Hawks","116",TRUE,NA,NA,"2016-03-17_DEN_at_ATL"
"2016-03-17","8:00 pm","Brooklyn Nets","102","Chicago Bulls","118",TRUE,NA,NA,"2016-03-17_BRK_at_CHI"
"2016-03-17","7:00 pm","Toronto Raptors","101","Indiana Pacers","94",TRUE,"OT",NA,"2016-03-17_TOR_at_IND"
"2016-03-17","7:30 pm","Charlotte Hornets","109","Miami Heat","106",TRUE,NA,NA,"2016-03-17_CHO_at_MIA"
"2016-03-17","8:00 pm","Memphis Grizzlies","86","Milwaukee Bucks","96",TRUE,NA,NA,"2016-03-17_MEM_at_MIL"
"2016-03-17","7:00 pm","Washington Wizards","99","Philadelphia 76ers","94",TRUE,NA,NA,"2016-03-17_WAS_at_PHI"
"2016-03-17","8:30 pm","Portland Trail Blazers","110","San Antonio Spurs","118",TRUE,NA,NA,"2016-03-17_POR_at_SAS"
"2016-03-17","9:00 pm","Phoenix Suns","69","Utah Jazz","103",TRUE,NA,NA,"2016-03-17_PHO_at_UTA"
"2016-03-18","8:30 pm","Golden State Warriors","130","Dallas Mavericks","112",TRUE,NA,NA,"2016-03-18_GSW_at_DAL"
"2016-03-18","7:30 pm","Sacramento Kings","108","Detroit Pistons","115",TRUE,NA,NA,"2016-03-18_SAC_at_DET"
"2016-03-18","8:00 pm","Minnesota Timberwolves","111","Houston Rockets","116",TRUE,NA,NA,"2016-03-18_MIN_at_HOU"
"2016-03-18","10:30 pm","Phoenix Suns","95","Los Angeles Lakers","90",TRUE,NA,NA,"2016-03-18_PHO_at_LAL"
"2016-03-18","8:00 pm","Portland Trail Blazers","117","New Orleans Pelicans","112",TRUE,NA,NA,"2016-03-18_POR_at_NOP"
"2016-03-18","7:00 pm","Cleveland Cavaliers","109","Orlando Magic","103",TRUE,NA,NA,"2016-03-18_CLE_at_ORL"
"2016-03-18","7:00 pm","Oklahoma City Thunder","111","Philadelphia 76ers","97",TRUE,NA,NA,"2016-03-18_OKC_at_PHI"
"2016-03-18","7:30 pm","Boston Celtics","91","Toronto Raptors","105",TRUE,NA,NA,"2016-03-18_BOS_at_TOR"
"2016-03-19","7:30 pm","Houston Rockets","97","Atlanta Hawks","109",TRUE,NA,NA,"2016-03-19_HOU_at_ATL"
"2016-03-19","8:00 pm","Utah Jazz","85","Chicago Bulls","92",TRUE,NA,NA,"2016-03-19_UTA_at_CHI"
"2016-03-19","6:00 pm","Denver Nuggets","101","Charlotte Hornets","93",TRUE,NA,NA,"2016-03-19_DEN_at_CHO"
"2016-03-19","7:00 pm","Brooklyn Nets","103","Detroit Pistons","115",TRUE,NA,NA,"2016-03-19_BRK_at_DET"
"2016-03-19","7:00 pm","Oklahoma City Thunder","115","Indiana Pacers","111",TRUE,NA,NA,"2016-03-19_OKC_at_IND"
"2016-03-19","8:00 pm","Los Angeles Clippers","102","Memphis Grizzlies","113",TRUE,NA,NA,"2016-03-19_LAC_at_MEM"
"2016-03-19","7:30 pm","Cleveland Cavaliers","101","Miami Heat","122",TRUE,NA,NA,"2016-03-19_CLE_at_MIA"
"2016-03-19","8:30 pm","Golden State Warriors","79","San Antonio Spurs","87",TRUE,NA,NA,"2016-03-19_GSW_at_SAS"
"2016-03-19","7:00 pm","New York Knicks","89","Washington Wizards","99",TRUE,NA,NA,"2016-03-19_NYK_at_WAS"
"2016-03-20","4:00 pm","Portland Trail Blazers","120","Dallas Mavericks","132",TRUE,"OT",NA,"2016-03-20_POR_at_DAL"
"2016-03-20","7:00 pm","Utah Jazz","94","Milwaukee Bucks","85",TRUE,NA,NA,"2016-03-20_UTA_at_MIL"
"2016-03-20","6:00 pm","Los Angeles Clippers","105","New Orleans Pelicans","109",TRUE,NA,NA,"2016-03-20_LAC_at_NOP"
"2016-03-20","7:30 pm","Sacramento Kings","88","New York Knicks","80",TRUE,NA,NA,"2016-03-20_SAC_at_NYK"
"2016-03-20","6:00 pm","Boston Celtics","120","Philadelphia 76ers","105",TRUE,NA,NA,"2016-03-20_BOS_at_PHI"
"2016-03-20","4:30 pm","Orlando Magic","100","Toronto Raptors","105",TRUE,NA,NA,"2016-03-20_ORL_at_TOR"
"2016-03-21","8:00 pm","Washington Wizards","117","Atlanta Hawks","102",TRUE,NA,NA,"2016-03-21_WAS_at_ATL"
"2016-03-21","7:30 pm","Orlando Magic","96","Boston Celtics","107",TRUE,NA,NA,"2016-03-21_ORL_at_BOS"
"2016-03-21","8:00 pm","Sacramento Kings","102","Chicago Bulls","109",TRUE,NA,NA,"2016-03-21_SAC_at_CHI"
"2016-03-21","7:00 pm","San Antonio Spurs","88","Charlotte Hornets","91",TRUE,NA,NA,"2016-03-21_SAS_at_CHO"
"2016-03-21","7:00 pm","Denver Nuggets","91","Cleveland Cavaliers","124",TRUE,NA,NA,"2016-03-21_DEN_at_CLE"
"2016-03-21","7:30 pm","Milwaukee Bucks","91","Detroit Pistons","92",TRUE,NA,NA,"2016-03-21_MIL_at_DET"
"2016-03-21","7:00 pm","Philadelphia 76ers","75","Indiana Pacers","91",TRUE,NA,NA,"2016-03-21_PHI_at_IND"
"2016-03-21","8:00 pm","Golden State Warriors","109","Minnesota Timberwolves","104",TRUE,NA,NA,"2016-03-21_GSW_at_MIN"
"2016-03-21","10:00 pm","Memphis Grizzlies","103","Phoenix Suns","97",TRUE,NA,NA,"2016-03-21_MEM_at_PHO"
"2016-03-22","7:30 pm","Charlotte Hornets","105","Brooklyn Nets","100",TRUE,NA,NA,"2016-03-22_CHO_at_BRK"
"2016-03-22","10:30 pm","Memphis Grizzlies","100","Los Angeles Lakers","107",TRUE,NA,NA,"2016-03-22_MEM_at_LAL"
"2016-03-22","8:00 pm","Miami Heat","113","New Orleans Pelicans","99",TRUE,NA,NA,"2016-03-22_MIA_at_NOP"
"2016-03-22","8:00 pm","Houston Rockets","107","Oklahoma City Thunder","111",TRUE,NA,NA,"2016-03-22_HOU_at_OKC"
"2016-03-23","7:30 pm","Toronto Raptors","79","Boston Celtics","91",TRUE,NA,NA,"2016-03-23_TOR_at_BOS"
"2016-03-23","8:00 pm","New York Knicks","115","Chicago Bulls","107",TRUE,NA,NA,"2016-03-23_NYK_at_CHI"
"2016-03-23","7:00 pm","Milwaukee Bucks","104","Cleveland Cavaliers","113",TRUE,NA,NA,"2016-03-23_MIL_at_CLE"
"2016-03-23","9:00 pm","Philadelphia 76ers","103","Denver Nuggets","104",TRUE,NA,NA,"2016-03-23_PHI_at_DEN"
"2016-03-23","7:30 pm","Orlando Magic","102","Detroit Pistons","118",TRUE,NA,NA,"2016-03-23_ORL_at_DET"
"2016-03-23","10:30 pm","Los Angeles Clippers","98","Golden State Warriors","114",TRUE,NA,NA,"2016-03-23_LAC_at_GSW"
"2016-03-23","8:00 pm","Utah Jazz","89","Houston Rockets","87",TRUE,NA,NA,"2016-03-23_UTA_at_HOU"
"2016-03-23","8:00 pm","Sacramento Kings","104","Minnesota Timberwolves","113",TRUE,NA,NA,"2016-03-23_SAC_at_MIN"
"2016-03-23","10:00 pm","Los Angeles Lakers","107","Phoenix Suns","119",TRUE,NA,NA,"2016-03-23_LAL_at_PHO"
"2016-03-23","10:00 pm","Dallas Mavericks","103","Portland Trail Blazers","109",TRUE,NA,NA,"2016-03-23_DAL_at_POR"
"2016-03-23","8:30 pm","Miami Heat","88","San Antonio Spurs","112",TRUE,NA,NA,"2016-03-23_MIA_at_SAS"
"2016-03-23","7:00 pm","Atlanta Hawks","122","Washington Wizards","101",TRUE,NA,NA,"2016-03-23_ATL_at_WAS"
"2016-03-24","7:30 pm","Cleveland Cavaliers","95","Brooklyn Nets","104",TRUE,NA,NA,"2016-03-24_CLE_at_BRK"
"2016-03-24","7:00 pm","New Orleans Pelicans","84","Indiana Pacers","92",TRUE,NA,NA,"2016-03-24_NOP_at_IND"
"2016-03-24","10:30 pm","Portland Trail Blazers","94","Los Angeles Clippers","96",TRUE,NA,NA,"2016-03-24_POR_at_LAC"
"2016-03-24","7:30 pm","Chicago Bulls","94","New York Knicks","106",TRUE,NA,NA,"2016-03-24_CHI_at_NYK"
"2016-03-24","8:00 pm","Utah Jazz","91","Oklahoma City Thunder","113",TRUE,NA,NA,"2016-03-24_UTA_at_OKC"
"2016-03-25","8:00 pm","Milwaukee Bucks","90","Atlanta Hawks","101",TRUE,NA,NA,"2016-03-25_MIL_at_ATL"
"2016-03-25","7:30 pm","Charlotte Hornets","105","Detroit Pistons","112",TRUE,NA,NA,"2016-03-25_CHO_at_DET"
"2016-03-25","10:30 pm","Dallas Mavericks","120","Golden State Warriors","128",TRUE,NA,NA,"2016-03-25_DAL_at_GSW"
"2016-03-25","8:00 pm","Toronto Raptors","109","Houston Rockets","112",TRUE,NA,NA,"2016-03-25_TOR_at_HOU"
"2016-03-25","10:30 pm","Denver Nuggets","116","Los Angeles Lakers","105",TRUE,NA,NA,"2016-03-25_DEN_at_LAL"
"2016-03-25","8:00 pm","Orlando Magic","97","Miami Heat","108",TRUE,NA,NA,"2016-03-25_ORL_at_MIA"
"2016-03-25","10:00 pm","Phoenix Suns","94","Sacramento Kings","116",TRUE,NA,NA,"2016-03-25_PHO_at_SAC"
"2016-03-25","8:30 pm","Memphis Grizzlies","104","San Antonio Spurs","110",TRUE,NA,NA,"2016-03-25_MEM_at_SAS"
"2016-03-25","7:00 pm","Minnesota Timberwolves","132","Washington Wizards","129",TRUE,"2OT",NA,"2016-03-25_MIN_at_WAS"
"2016-03-26","6:00 pm","Indiana Pacers","110","Brooklyn Nets","120",TRUE,NA,NA,"2016-03-26_IND_at_BRK"
"2016-03-26","7:30 pm","Atlanta Hawks","112","Detroit Pistons","95",TRUE,NA,NA,"2016-03-26_ATL_at_DET"
"2016-03-26","8:30 pm","Charlotte Hornets","115","Milwaukee Bucks","91",TRUE,NA,NA,"2016-03-26_CHO_at_MIL"
"2016-03-26","8:00 pm","Utah Jazz","93","Minnesota Timberwolves","84",TRUE,NA,NA,"2016-03-26_UTA_at_MIN"
"2016-03-26","7:00 pm","Toronto Raptors","115","New Orleans Pelicans","91",TRUE,NA,NA,"2016-03-26_TOR_at_NOP"
"2016-03-26","7:30 pm","Cleveland Cavaliers","107","New York Knicks","93",TRUE,NA,NA,"2016-03-26_CLE_at_NYK"
"2016-03-26","8:00 pm","San Antonio Spurs","92","Oklahoma City Thunder","111",TRUE,NA,NA,"2016-03-26_SAS_at_OKC"
"2016-03-26","7:00 pm","Chicago Bulls","89","Orlando Magic","111",TRUE,NA,NA,"2016-03-26_CHI_at_ORL"
"2016-03-26","10:00 pm","Boston Celtics","102","Phoenix Suns","99",TRUE,NA,NA,"2016-03-26_BOS_at_PHO"
"2016-03-26","10:00 pm","Philadelphia 76ers","105","Portland Trail Blazers","108",TRUE,NA,NA,"2016-03-26_PHI_at_POR"
"2016-03-27","8:00 pm","Philadelphia 76ers","105","Golden State Warriors","117",TRUE,NA,NA,"2016-03-27_PHI_at_GSW"
"2016-03-27","6:00 pm","Houston Rockets","101","Indiana Pacers","104",TRUE,NA,NA,"2016-03-27_HOU_at_IND"
"2016-03-27","3:30 pm","Denver Nuggets","90","Los Angeles Clippers","105",TRUE,NA,NA,"2016-03-27_DEN_at_LAC"
"2016-03-27","9:30 pm","Washington Wizards","101","Los Angeles Lakers","88",TRUE,NA,NA,"2016-03-27_WAS_at_LAL"
"2016-03-27","6:00 pm","Dallas Mavericks","111","Sacramento Kings","133",TRUE,NA,NA,"2016-03-27_DAL_at_SAC"
"2016-03-28","8:00 pm","Atlanta Hawks","102","Chicago Bulls","100",TRUE,NA,NA,"2016-03-28_ATL_at_CHI"
"2016-03-28","9:00 pm","Dallas Mavericks","97","Denver Nuggets","88",TRUE,NA,NA,"2016-03-28_DAL_at_DEN"
"2016-03-28","10:30 pm","Boston Celtics","90","Los Angeles Clippers","114",TRUE,NA,NA,"2016-03-28_BOS_at_LAC"
"2016-03-28","8:00 pm","San Antonio Spurs","101","Memphis Grizzlies","87",TRUE,NA,NA,"2016-03-28_SAS_at_MEM"
"2016-03-28","7:30 pm","Brooklyn Nets","99","Miami Heat","110",TRUE,NA,NA,"2016-03-28_BRK_at_MIA"
"2016-03-28","8:00 pm","Phoenix Suns","116","Minnesota Timberwolves","121",TRUE,NA,NA,"2016-03-28_PHO_at_MIN"
