msa_cd	year	lhpi_real	lpci_real
41500	2009	5.064161	2.704283
41500	2010	5.000865	2.697427
41500	2011	4.897295	2.697744
41540	1975	4.714107	2.36417
41540	1976	4.691565	2.337954
41540	1977	4.707104	2.264531
41540	1978	4.732994	2.234
41540	1979	4.706936	2.128404
41540	1980	4.60517	2.005929
41540	1981	4.521327	1.977341
41540	1982	4.475033	1.983847
41540	1983	4.47398	2.019533
41540	1984	4.46419	2.089996
41540	1985	4.473199	2.112861
41540	1986	4.521786	2.165335
41540	1987	4.544433	2.184176
41540	1988	4.550062	2.181963
41540	1989	4.547365	2.164169
41540	1990	4.514995	2.154365
41540	1991	4.54184	2.131177
41540	1992	4.550505	2.11318
41540	1993	4.520911	2.108099
41540	1994	4.494211	2.114842
41540	1995	4.490721	2.120474
41540	1996	4.473298	2.131902
41540	1997	4.45573	2.132403
41540	1998	4.480594	2.166978
41540	1999	4.479309	2.195247
41540	2000	4.479641	2.211616
41540	2001	4.514977	2.252235
41540	2002	4.547375	2.246469
41540	2003	4.589155	2.24032
41540	2004	4.690366	2.277
41540	2005	4.846307	2.276684
41540	2006	4.941055	2.266546
41540	2007	4.94999	2.279641
41540	2008	4.860352	2.292531
41540	2009	4.801261	2.266432
41540	2010	4.707416	2.267012
41540	2011	4.574852	2.26549
41620	1975	4.683075	2.241044
41620	1976	4.685335	2.28699
41620	1977	4.63393	2.309449
41620	1978	4.698124	2.327299
41620	1979	4.69856	2.279177
41620	1980	4.60517	2.252975
41620	1981	4.580467	2.244709
41620	1982	4.523614	2.226907
41620	1983	4.497646	2.231895
41620	1984	4.482264	2.270694
41620	1985	4.47651	2.290602
41620	1986	4.494459	2.31258
41620	1987	4.441032	2.316662
41620	1988	4.376414	2.32498
41620	1989	4.372272	2.361325
41620	1990	4.369678	2.371977
41620	1991	4.39558	2.3727
41620	1992	4.42986	2.377679
41620	1993	4.499669	2.379057
41620	1994	4.622558	2.398226
41620	1995	4.692167	2.419336
41620	1996	4.744413	2.451643
41620	1997	4.773341	2.478773
41620	1998	4.799611	2.511443
41620	1999	4.784122	2.523411
41620	2000	4.757085	2.562809
41620	2001	4.754802	2.564833
41620	2002	4.752004	2.549729
41620	2003	4.758556	2.541843
41620	2004	4.792986	2.592976
41620	2005	4.865644	2.644432
41620	2006	4.999557	2.683447
41620	2007	5.100268	2.709407
41620	2008	5.047467	2.706455
41620	2009	4.965845	2.639602
41620	2010	4.885096	2.640902
41620	2011	4.800356	2.645591
41660	1975	4.881271	2.184503
41660	1976	4.842853	2.232305
41660	1977	4.814213	2.253935
41660	1978	4.768319	2.282943
41660	1979	4.687573	2.237197
41660	1980	4.60517	2.233342
41660	1981	4.54065	2.303981
41660	1982	4.502151	2.307214
41660	1983	4.504099	2.310665
41660	1984	4.507466	2.33854
41660	1985	4.686954	2.328238
41660	1986	4.679424	2.359103
41660	1987	4.674712	2.351097
41660	1988	4.613237	2.367171
41660	1989	4.554043	2.376683
41660	1990	4.496749	2.375828
41660	1991	4.46316	2.383265
41660	1992	4.472966	2.392189
41660	1993	4.477375	2.404879
41660	1994	4.460617	2.400172
41660	1995	4.485877	2.446139
41660	1996	4.490081	2.458622
41660	1997	4.471337	2.489685
41660	1998	4.506092	2.53293
41660	1999	4.515842	2.545648
41660	2000	4.492626	2.559637
41660	2001	4.519896	2.574458
41660	2002	4.554647	2.597369
41660	2003	4.557546	2.612947
41660	2004	4.560776	2.616712
41660	2005	4.599182	2.638057
41660	2006	4.659077	2.644337
41660	2007	4.711114	2.67923
41660	2008	4.720962	2.746736
41660	2009	4.748189	2.701264
41660	2010	4.718827	2.718343
41660	2011	4.689588	2.739624
41700	1975	4.905179	2.120965
41700	1976	4.8641	2.133394
41700	1977	4.836038	2.136957
41700	1978	4.792293	2.15147
41700	1979	4.634176	2.146082
41700	1980	4.60517	2.15304
41700	1981	4.656378	2.178751
41700	1982	4.65222	2.182873
41700	1983	4.663497	2.217445
41700	1984	4.714937	2.297225
41700	1985	4.650678	2.343035
41700	1986	4.708195	2.378399
41700	1987	4.621618	2.3581
41700	1988	4.500871	2.383393
41700	1989	4.421087	2.395947
41700	1990	4.351898	2.389185
41700	1991	4.339527	2.392492
41700	1992	4.361187	2.424234
41700	1993	4.388229	2.430516
41700	1994	4.389151	2.451125
41700	1995	4.407464	2.482618
41700	1996	4.399305	2.505737
41700	1997	4.385156	2.53951
41700	1998	4.412539	2.581701
41700	1999	4.426066	2.615994
41700	2000	4.42557	2.667347
41700	2001	4.447416	2.648988
41700	2002	4.484098	2.646988
41700	2003	4.500652	2.647637
41700	2004	4.508245	2.65283
41700	2005	4.54343	2.679028
41700	2006	4.594514	2.701804
41700	2007	4.64925	2.735026
41700	2008	4.626823	2.73004
41700	2009	4.629988	2.686291
41700	2010	4.592868	2.707436
41700	2011	4.562384	2.719412
41740	1975	4.201343	2.337615
41740	1976	4.326221	2.378737
41740	1977	4.45822	2.385625
41740	1978	4.602279	2.419698
41740	1979	4.687701	2.426038
41740	1980	4.60517	2.40451
41740	1981	4.574291	2.420113
41740	1982	4.515388	2.418305
41740	1983	4.51475	2.455126
41740	1984	4.5188	2.519575
41740	1985	4.51942	2.537838
41740	1986	4.551033	2.557793
41740	1987	4.594488	2.561609
41740	1988	4.672511	2.57041
41740	1989	4.816081	2.572044
41740	1990	4.830429	2.541824
41740	1991	4.786206	2.52842
41740	1992	4.74054	2.523682
41740	1993	4.681586	2.516813
41740	1994	4.629246	2.533047
41740	1995	4.604251	2.559481
41740	1996	4.582442	2.600434
41740	1997	4.592425	2.638973
41740	1998	4.668687	2.719059
41740	1999	4.742327	2.753848
41740	2000	4.848497	2.801912
41740	2001	4.935316	2.79478
41740	2002	5.046571	2.799914
41740	2003	5.160821	2.811229
41740	2004	5.35101	2.847631
41740	2005	5.46432	2.846378
41740	2006	5.451939	2.861668
41740	2007	5.352203	2.86937
41740	2008	5.135196	2.865433
41740	2009	5.038127	2.805704
41740	2010	5.01922	2.812746
41740	2011	4.951868	2.826695
41780	1975	4.736361	2.265361
41780	1976	4.737186	2.313405
41780	1977	4.739013	2.353456
41780	1978	4.74394	2.38756
41780	1979	4.694769	2.37351
41780	1980	4.60517	2.288486
41780	1981	4.54432	2.259982
41780	1982	4.50076	2.214291
41780	1983	4.460997	2.219352
41780	1984	4.462045	2.2946
41780	1985	4.473311	2.343537
41780	1986	4.505244	2.377748
41780	1987	4.378663	2.40099
41780	1988	4.445596	2.425599
41780	1989	4.436204	2.440443
41780	1990	4.430709	2.412972
41780	1991	4.436305	2.391582
41780	1992	4.473036	2.452071
41780	1993	4.48653	2.457282
41780	1994	4.512398	2.494514
41780	1995	4.544746	2.523526
41780	1996	4.579371	2.536299
41780	1997	4.608005	2.550187
41780	1998	4.645802	2.591501
41780	1999	4.652449	2.621566
41780	2000	4.661279	2.618831
41780	2001	4.68946	2.620657
41780	2002	4.726187	2.649368
41780	2003	4.740794	2.681334
41780	2004	4.752426	2.661032
41780	2005	4.739547	2.638999
41780	2006	4.707905	2.658833
41780	2007	4.684658	2.661019
41780	2008	4.621357	2.650787
41780	2009	4.614792	2.621016
41780	2010	4.553894	2.635695
41780	2011	4.51609	2.658023
41884	1975	4.192847	2.573564
41884	1976	4.27676	2.598276
41884	1977	4.424022	2.623533
41884	1978	4.476753	2.662731
41884	1979	4.581285	2.673103
41884	1980	4.60517	2.642124
41884	1981	4.55	2.661154
41884	1982	4.494367	2.658662
41884	1983	4.541956	2.708002
41884	1984	4.536664	2.758602
41884	1985	4.567918	2.764126
41884	1986	4.634897	2.77843
41884	1987	4.743588	2.782569
41884	1988	4.903132	2.813492
41884	1989	5.050041	2.817372
41884	1990	5.033662	2.800358
41884	1991	4.953645	2.793643
41884	1992	4.905524	2.796971
41884	1993	4.855467	2.798555
41884	1994	4.822613	2.822354
41884	1995	4.811384	2.869267
41884	1996	4.805564	2.919641
41884	1997	4.860856	2.952195
41884	1998	4.955834	3.032256
41884	1999	5.060732	3.088329
41884	2000	5.236373	3.187293
41884	2001	5.312572	3.137536
41884	2002	5.331432	3.086667
41884	2003	5.356484	3.074741
41884	2004	5.442783	3.109067
41884	2005	5.571695	3.128476
41884	2006	5.597643	3.166555
41884	2007	5.554328	3.173081
41884	2008	5.431512	3.145869
41884	2009	5.348645	3.062768
41884	2010	5.315151	3.077344
41884	2011	5.255025	3.09814
41940	1975	4.175787	2.46193
41940	1976	4.237837	2.503163
41940	1977	4.423973	2.534714
41940	1978	4.494957	2.581943
41940	1979	4.552905	2.622785
41940	1980	4.60517	2.59883
41940	1981	4.621755	2.614655
41940	1982	4.559569	2.631174
41940	1983	4.569412	2.688384
41940	1984	4.582946	2.743225
41940	1985	4.612438	2.741534
41940	1986	4.650317	2.735264
41940	1987	4.694796	2.741436
41940	1988	4.820573	2.765818
41940	1989	5.035133	2.767738
41940	1990	5.010149	2.761811
41940	1991	4.928625	2.753319
41940	1992	4.880817	2.776517
41940	1993	4.829673	2.757821
41940	1994	4.797381	2.783299
41940	1995	4.793801	2.853477
41940	1996	4.814411	2.897756
41940	1997	4.903532	2.96711
41940	1998	5.01655	3.023567
41940	1999	5.103113	3.106987
41940	2000	5.307841	3.285489
41940	2001	5.385101	3.146082
41940	2002	5.363442	3.050558
41940	2003	5.363066	3.034722
41940	2004	5.429859	3.055313
41940	2005	5.57528	3.067545
41940	2006	5.619431	3.105792
41940	2007	5.566253	3.135452
41940	2008	5.418991	3.092143
41940	2009	5.298703	2.998562
41940	2010	5.288222	3.045353
41940	2011	5.241868	3.092145
42020	1975	4.1842	2.221328
42020	1976	4.235991	2.235815
42020	1977	4.370709	2.250446
42020	1978	4.697007	2.298259
42020	1979	4.681978	2.300036
42020	1980	4.60517	2.243047
42020	1981	4.571008	2.236057
42020	1982	4.626767	2.220431
42020	1983	4.622111	2.36282
42020	1984	4.641941	2.380014
42020	1985	4.649537	2.356175
42020	1986	4.68082	2.369333
42020	1987	4.693874	2.378545
42020	1988	4.743755	2.399042
42020	1989	4.954468	2.405787
42020	1990	5.044728	2.37179
42020	1991	4.966841	2.366629
42020	1992	4.892592	2.375134
42020	1993	4.822501	2.378124
42020	1994	4.768579	2.399466
42020	1995	4.737787	2.428489
42020	1996	4.727098	2.472624
42020	1997	4.736584	2.52632
42020	1998	4.788294	2.58743
42020	1999	4.858686	2.605399
42020	2000	4.983631	2.637959
42020	2001	5.099336	2.644508
42020	2002	5.205769	2.650428
42020	2003	5.299015	2.65632
42020	2004	5.436066	2.690785
42020	2005	5.570111	2.688282
42020	2006	5.572927	2.725999
42020	2007	5.484211	2.74805
42020	2008	5.33743	2.70507
42020	2009	5.236253	2.650786
42020	2010	5.159662	2.661358
42020	2011	5.070884	2.677709
42044	1975	4.233449	2.430371
42044	1976	4.330003	2.456975
42044	1977	4.503729	2.491442
42044	1978	4.573219	2.539164
42044	1979	4.59964	2.55372
42044	1980	4.60517	2.51163
42044	1981	4.634764	2.520278
42044	1982	4.599133	2.501907
42044	1983	4.593761	2.533879
42044	1984	4.563643	2.579277
42044	1985	4.550945	2.588701
42044	1986	4.573944	2.597391
42044	1987	4.635872	2.613386
42044	1988	4.766516	2.622919
42044	1989	4.922156	2.615913
42044	1990	4.901227	2.619009
42044	1991	4.838686	2.586402
42044	1992	4.789762	2.578573
42044	1993	4.712968	2.554265
42044	1994	4.637939	2.569685
42044	1995	4.59918	2.594132
42044	1996	4.576844	2.623484
42044	1997	4.584103	2.650676
42044	1998	4.666579	2.712304
42044	1999	4.735337	2.721563
42044	2000	4.806906	2.742513
42044	2001	4.874407	2.752668
42044	2002	4.972109	2.744959
42044	2003	5.078054	2.752192
42044	2004	5.277026	2.768739
42044	2005	5.424197	2.784062
42044	2006	5.49416	2.823701
42044	2007	5.410332	2.826377
42044	2008	5.180798	2.821625
42044	2009	5.091695	2.759157
42044	2010	5.081796	2.764692
42044	2011	5.018955	2.774569
42060	1975	4.078299	2.427742
42060	1976	4.134258	2.460624
42060	1977	4.449521	2.48021
42060	1978	4.495369	2.527256
42060	1979	4.581782	2.550202
42060	1980	4.60517	2.522202
42060	1981	4.593131	2.545381
42060	1982	4.545809	2.539258
42060	1983	4.532419	2.570206
42060	1984	4.539141	2.627591
42060	1985	4.575106	2.62487
42060	1986	4.610328	2.633977
42060	1987	4.675351	2.632751
42060	1988	4.759382	2.652532
42060	1989	4.888438	2.657984
42060	1990	4.896099	2.622325
42060	1991	4.841685	2.625472
42060	1992	4.77908	2.615806
42060	1993	4.707459	2.602651
42060	1994	4.674989	2.620502
42060	1995	4.652988	2.62158
42060	1996	4.641908	2.645864
42060	1997	4.653761	2.652521
42060	1998	4.729979	2.724925
42060	1999	4.817111	2.741774
42060	2000	4.90319	2.788141
42060	2001	5.011139	2.750921
42060	2002	5.136622	2.72384
42060	2003	5.243958	2.742322
42060	2004	5.419371	2.822474
42060	2005	5.576527	2.831776
42060	2006	5.570941	2.882956
42060	2007	5.425713	2.87188
42060	2008	5.197412	2.839679
42060	2009	5.100116	2.770494
42060	2010	5.043729	2.77116
42060	2011	4.945665	2.792329
42100	1975	4.148026	2.331988
42100	1976	4.203187	2.352077
42100	1977	4.337056	2.386892
42100	1978	4.536199	2.462438
42100	1979	4.601758	2.446597
42100	1980	4.60517	2.426129
42100	1981	4.610813	2.437931
42100	1982	4.611392	2.42685
42100	1983	4.57109	2.501458
42100	1984	4.567911	2.542653
42100	1985	4.581119	2.522712
42100	1986	4.631749	2.539193
42100	1987	4.700568	2.548234
42100	1988	4.806826	2.572296
42100	1989	4.983479	2.558449
42100	1990	5.0157	2.589031
42100	1991	4.975694	2.587872
42100	1992	4.929843	2.602519
42100	1993	4.881888	2.604876
42100	1994	4.844831	2.629381
42100	1995	4.839904	2.675247
42100	1996	4.831503	2.725129
42100	1997	4.86761	2.768808
42100	1998	4.966961	2.822963
42100	1999	5.071705	2.879919
42100	2000	5.250351	2.99462
42100	2001	5.349469	2.923263
42100	2002	5.373533	2.889151
42100	2003	5.396809	2.875616
42100	2004	5.488864	2.91478
42100	2005	5.622063	2.895592
42100	2006	5.650311	2.942279
42100	2007	5.574419	2.971553
42100	2008	5.420356	2.924385
42100	2009	5.305813	2.840024
42100	2010	5.247757	2.848473
42100	2011	5.168201	2.870242
42140	1975	4.61865	2.177756
42140	1976	4.635673	2.20857
42140	1977	4.654289	2.222272
42140	1978	4.677629	2.272565
42140	1979	4.64366	2.209259
42140	1980	4.60517	2.21953
42140	1981	4.554503	2.246708
42140	1982	4.511869	2.23928
42140	1983	4.50455	2.254413
42140	1984	4.6222	2.300586
42140	1985	4.577958	2.358963
42140	1986	4.575026	2.404805
42140	1987	4.564048	2.401496
42140	1988	4.565281	2.428221
42140	1989	4.605412	2.472903
42140	1990	4.64104	2.519633
42140	1991	4.671197	2.516422
42140	1992	4.716812	2.534171
42140	1993	4.76213	2.548162
42140	1994	4.809614	2.544161
42140	1995	4.841975	2.552095
42140	1996	4.813566	2.551646
42140	1997	4.789374	2.548815
42140	1998	4.796441	2.609262
42140	1999	4.790967	2.593321
42140	2000	4.789725	2.639103
42140	2001	4.812626	2.648924
42140	2002	4.849655	2.668057
42140	2003	4.921722	2.671411
42140	2004	5.015041	2.747212
42140	2005	5.105931	2.791173
42140	2006	5.164564	2.819293
42140	2007	5.191229	2.843675
42140	2008	5.129533	2.824726
42140	2009	5.086668	2.755842
42140	2010	5.000771	2.738799
42140	2011	4.921786	2.735618
42220	1975	4.189804	2.369548
42220	1976	4.323929	2.40855
42220	1977	4.424641	2.430105
42220	1978	4.536474	2.483837
42220	1979	4.616649	2.485525
42220	1980	4.60517	2.444258
42220	1981	4.595652	2.462058
42220	1982	4.541851	2.448939
42220	1983	4.542791	2.501735
42220	1984	4.521103	2.560165
42220	1985	4.525031	2.570085
42220	1986	4.539699	2.583989
42220	1987	4.57849	2.583564
42220	1988	4.659167	2.597316
42220	1989	4.835486	2.625075
42220	1990	4.907126	2.611983
42220	1991	4.878954	2.603152
42220	1992	4.841356	2.602011
42220	1993	4.799219	2.61095
42220	1994	4.769292	2.642611
42220	1995	4.751639	2.652119
42220	1996	4.733549	2.696799
42220	1997	4.743631	2.751928
42220	1998	4.795153	2.806711
42220	1999	4.891463	2.823235
42220	2000	5.067579	2.911547
42220	2001	5.176005	2.879056
42220	2002	5.210703	2.855157
42220	2003	5.264117	2.848112
42220	2004	5.386295	2.854665
42220	2005	5.52376	2.855987
42220	2006	5.516119	2.894357
42220	2007	5.406295	2.900306
42220	2008	5.191893	2.859909
42220	2009	5.077066	2.772371
42220	2010	5.025731	2.774725
42220	2011	4.928195	2.794803
42340	1975	4.480756	2.07851
42340	1976	4.510085	2.143369
42340	1977	4.563032	2.169147
42340	1978	4.62555	2.222334
42340	1979	4.655565	2.204083
42340	1980	4.60517	2.184139
42340	1981	4.542437	2.1935
42340	1982	4.517701	2.195117
42340	1983	4.520701	2.214248
42340	1984	4.596581	2.268543
42340	1985	4.643323	2.291564
42340	1986	4.663762	2.324136
42340	1987	4.651073	2.331787
42340	1988	4.626692	2.352679
42340	1989	4.590422	2.382202
42340	1990	4.557694	2.375072
42340	1991	4.546504	2.377742
42340	1992	4.570929	2.427261
42340	1993	4.58034	2.412709
42340	1994	4.606586	2.437368
42340	1995	4.618268	2.449502
42340	1996	4.628707	2.477476
42340	1997	4.657912	2.481872
42340	1998	4.702882	2.532306
42340	1999	4.735651	2.536129
42340	2000	4.761925	2.556261
42340	2001	4.794074	2.556482
42340	2002	4.843181	2.563239
42340	2003	4.890841	2.590908
42340	2004	4.973826	2.626987
42340	2005	5.055882	2.660446
42340	2006	5.129426	2.699374
42340	2007	5.150702	2.722507
42340	2008	5.104795	2.730904
42340	2009	5.096915	2.705705
42340	2010	5.006493	2.724859
42340	2011	4.910355	2.73982
42540	1975	4.713908	2.128218
42540	1976	4.715269	2.170568
42540	1977	4.718752	2.195015
42540	1978	4.709765	2.211552
42540	1979	4.678832	2.209148
42540	1980	4.60517	2.166422
42540	1981	4.552742	2.162856
42540	1982	4.536147	2.192457
42540	1983	4.508553	2.191302
42540	1984	4.291296	2.219361
42540	1985	4.358952	2.263921
42540	1986	4.449574	2.30026
42540	1987	4.548563	2.320951
42540	1988	4.645417	2.357637
42540	1989	4.712057	2.392678
42540	1990	4.715887	2.390324
42540	1991	4.723696	2.389964
42540	1992	4.741669	2.395123
42540	1993	4.747084	2.391466
42540	1994	4.706706	2.398555
42540	1995	4.683087	2.412169
42540	1996	4.697974	2.433034
42540	1997	4.694736	2.461053
42540	1998	4.725	2.501091
42540	1999	4.706893	2.518197
42540	2000	4.679618	2.550908
42540	2001	4.717711	2.547195
42540	2002	4.752032	2.558125
42540	2003	4.771763	2.557315
42540	2004	4.789858	2.573008
42540	2005	4.830521	2.565418
42540	2006	4.874259	2.580974
42540	2007	4.907437	2.611628
42540	2008	4.875302	2.598045
42540	2009	4.86222	2.577469
42540	2010	4.8283	2.590325
42540	2011	4.765791	2.585898
42644	1975	4.236752	2.412522
42644	1976	4.323367	2.459633
42644	1977	4.436776	2.477373
42644	1978	4.606929	2.517369
42644	1979	4.662974	2.534028
42644	1980	4.60517	2.482236
42644	1981	4.528619	2.472941
42644	1982	4.471385	2.46607
42644	1983	4.471267	2.493427
42644	1984	4.461359	2.524037
42644	1985	4.46959	2.556859
42644	1986	4.489798	2.601784
42644	1987	4.515027	2.624339
42644	1988	4.550679	2.655546
42644	1989	4.656447	2.684107
42644	1990	4.824986	2.678808
42644	1991	4.799925	2.665087
42644	1992	4.784392	2.677826
42644	1993	4.775166	2.668223
42644	1994	4.768369	2.676455
42644	1995	4.763555	2.688975
42644	1996	4.761633	2.721503
42644	1997	4.786767	2.751643
42644	1998	4.848747	2.813356
42644	1999	4.901979	2.85834
42644	2000	4.944701	2.879399
42644	2001	4.973423	2.841382
42644	2002	5.000766	2.826252
42644	2003	5.026671	2.830791
42644	2004	5.100397	2.898193
42644	2005	5.213552	2.88209
42644	2006	5.327388	2.929882
42644	2007	5.365364	2.953338
42644	2008	5.289284	2.94061
42644	2009	5.178789	2.865282
42644	2010	5.10595	2.877138
42644	2011	5.015225	2.895917
42680	1975	4.236181	2.337343
42680	1976	4.276442	2.397246
42680	1977	4.396201	2.422157
42680	1978	4.492503	2.41882
42680	1979	4.621504	2.414815
42680	1980	4.60517	2.428248
42680	1981	4.550273	2.462869
42680	1982	4.502873	2.390403
42680	1983	4.500979	2.436126
42680	1984	4.633538	2.486445
42680	1985	4.602843	2.562573
42680	1986	4.647089	2.608067
42680	1987	4.643188	2.657913
42680	1988	4.604842	2.725717
42680	1989	4.63725	2.754385
42680	1990	4.592025	2.763048
42680	1991	4.584876	2.760869
42680	1992	4.608431	2.768732
42680	1993	4.581662	2.746725
42680	1994	4.549723	2.765772
42680	1995	4.526591	2.796003
42680	1996	4.5158	2.821655
42680	1997	4.504168	2.83124
42680	1998	4.537561	2.872308
42680	1999	4.554211	2.884099
42680	2000	4.577046	2.89605
42680	2001	4.641337	2.910711
42680	2002	4.711929	2.916748
42680	2003	4.778456	2.914433
42680	2004	4.950541	3.031934
42680	2005	5.158933	3.034576
42680	2006	5.201862	3.097818
42680	2007	5.069358	3.064787
42680	2008	4.814285	3.061975
42680	2009	4.679459	2.860471
42680	2010	4.572363	2.874446
42680	2011	4.451964	2.885285
43100	1975	4.715362	2.251503
43100	1976	4.709613	2.312587
43100	1977	4.722968	2.36302
43100	1978	4.729724	2.40536
43100	1979	4.685127	2.399924
43100	1980	4.60517	2.35147
43100	1981	4.543717	2.337984
43100	1982	4.5269	2.307384
43100	1983	4.524531	2.299283
43100	1984	4.532729	2.358562
43100	1985	4.549419	2.361165
43100	1986	4.606181	2.406914
43100	1987	4.570533	2.418224
43100	1988	4.558589	2.44008
43100	1989	4.542889	2.473024
43100	1990	4.556592	2.45576
43100	1991	4.547569	2.433316
43100	1992	4.558644	2.470389
43100	1993	4.577777	2.481253
43100	1994	4.646344	2.505199
43100	1995	4.700047	2.515588
43100	1996	4.732433	2.527447
43100	1997	4.759172	2.536496
43100	1998	4.779889	2.600378
43100	1999	4.800818	2.630182
43100	2000	4.817837	2.650355
43100	2001	4.837128	2.669515
43100	2002	4.855869	2.684864
43100	2003	4.864468	2.687542
43100	2004	4.912444	2.714313
43100	2005	4.960036	2.717941
43100	2006	4.973183	2.745742
43100	2007	4.975558	2.756265
43100	2008	4.917139	2.792033
43100	2009	4.892233	2.724865
43100	2010	4.824591	2.705029
43100	2011	4.755195	2.706409
43300	1975	4.7972	2.082817
43300	1976	4.767161	2.110462
43300	1977	4.757455	2.147435
43300	1978	4.735617	2.218395
43300	1979	4.677868	2.227056
43300	1980	4.60517	2.201327
43300	1981	4.543175	2.207145
43300	1982	4.502834	2.212047
43300	1983	4.504376	2.254221
43300	1984	4.508457	2.314323
43300	1985	4.521198	2.355375
43300	1986	4.571328	2.385091
43300	1987	4.730854	2.381263
43300	1988	4.621986	2.398465
43300	1989	4.560378	2.389921
43300	1990	4.521098	2.386162
43300	1991	4.490756	2.374199
43300	1992	4.493716	2.373747
43300	1993	4.485357	2.358897
43300	1994	4.471553	2.359766
43300	1995	4.490977	2.392129
43300	1996	4.534984	2.415668
43300	1997	4.536756	2.449745
43300	1998	4.56406	2.47509
43300	1999	4.591639	2.495657
43300	2000	4.610369	2.524779
43300	2001	4.636934	2.501506
43300	2002	4.671401	2.504524
43300	2003	4.670671	2.504611
43300	2004	4.65834	2.506946
43300	2005	4.672706	2.525362
43300	2006	4.686759	2.545301
43300	2007	4.687963	2.602562
43300	2008	4.679518	2.636384
43300	2009	4.667551	2.60383
43300	2010	4.613719	2.605721
43300	2011	4.597327	2.623106
43340	1975	4.800295	2.083587
43340	1976	4.782228	2.115831
43340	1977	4.767547	2.154485
43340	1978	4.747731	2.194362
43340	1979	4.692533	2.198786
43340	1980	4.60517	2.191206
43340	1981	4.539201	2.227834
43340	1982	4.507338	2.227221
43340	1983	4.505046	2.242193
43340	1984	4.701898	2.284481
43340	1985	4.656314	2.292251
43340	1986	4.664956	2.273525
43340	1987	4.584246	2.270793
43340	1988	4.476223	2.277205
43340	1989	4.410821	2.287821
43340	1990	4.360819	2.319734
43340	1991	4.326952	2.317947
43340	1992	4.341986	2.361723
43340	1993	4.349262	2.377203
43340	1994	4.377357	2.412398
43340	1995	4.383214	2.399582
43340	1996	4.382819	2.392995
43340	1997	4.383811	2.404456
43340	1998	4.398637	2.435785
43340	1999	4.422256	2.435476
43340	2000	4.417343	2.454968
43340	2001	4.441007	2.490117
43340	2002	4.465747	2.501335
43340	2003	4.490268	2.524703
43340	2004	4.523174	2.549285
43340	2005	4.559605	2.580251
43340	2006	4.591438	2.614395
43340	2007	4.596228	2.611457
43340	2008	4.576708	2.684963
43340	2009	4.596069	2.612946
43340	2010	4.593229	2.642739
43340	2011	4.567168	2.656725
43580	1975	4.855168	2.250194
43580	1976	4.830434	2.248836
43580	1977	4.799551	2.273783
43580	1978	4.7494	2.315037
43580	1979	4.677508	2.265072
43580	1980	4.60517	2.22105
43580	1981	4.524694	2.254947
43580	1982	4.465165	2.179859
43580	1983	4.4791	2.189813
43580	1984	4.478905	2.225605
43580	1985	4.477263	2.247528
43580	1986	4.500042	2.269666
43580	1987	4.506667	2.315476
43580	1988	4.493235	2.300749
43580	1989	4.386011	2.320873
43580	1990	4.386971	2.343765
43580	1991	4.414279	2.346314
43580	1992	4.437062	2.39036
43580	1993	4.477976	2.364103
43580	1994	4.521063	2.397082
43580	1995	4.55639	2.428585
43580	1996	4.596297	2.480627
43580	1997	4.604359	2.469215
43580	1998	4.628785	2.511383
43580	1999	4.62606	2.496615
43580	2000	4.601396	2.505462
43580	2001	4.602359	2.491216
43580	2002	4.609571	2.499423
43580	2003	4.619335	2.50676
43580	2004	4.611095	2.514524
43580	2005	4.595668	2.511755
43580	2006	4.608797	2.520127
43580	2007	4.619739	2.570136
43580	2008	4.598022	2.610899
43580	2009	4.615666	2.575262
43580	2010	4.607087	2.57747
43580	2011	4.565221	2.589156
43620	1975	4.760841	2.289677
43620	1976	4.747532	2.268837
43620	1977	4.737385	2.321995
43620	1978	4.712486	2.387337
43620	1979	4.664912	2.36434
43620	1980	4.60517	2.271507
43620	1981	4.530956	2.301034
43620	1982	4.473839	2.239756
43620	1983	4.491451	2.26065
43620	1984	4.495921	2.307229
43620	1985	4.500701	2.315664
43620	1986	4.559892	2.348261
43620	1987	4.550302	2.370204
43620	1988	4.481734	2.380942
43620	1989	4.477343	2.406392
43620	1990	4.476295	2.453373
43620	1991	4.504908	2.469424
43620	1992	4.529379	2.48941
43620	1993	4.561134	2.476935
43620	1994	4.601645	2.528743
43620	1995	4.619623	2.526374
43620	1996	4.622674	2.572913
43620	1997	4.632665	2.577232
43620	1998	4.663363	2.623568
43620	1999	4.668077	2.639198
43620	2000	4.664998	2.651061
43620	2001	4.678142	2.654138
43620	2002	4.700994	2.685765
43620	2003	4.719329	2.706268
43620	2004	4.735283	2.725741
43620	2005	4.760863	2.741743
43620	2006	4.774506	2.767345
43620	2007	4.778536	2.779462
43620	2008	4.762046	2.783964
43620	2009	4.768297	2.744164
43620	2010	4.735387	2.760004
43620	2011	4.704404	2.786157
43780	1975	4.74381	2.235521
43780	1976	4.740524	2.284881
43780	1977	4.741956	2.311948
43780	1978	4.745834	2.343369
43780	1979	4.701227	2.309932
43780	1980	4.60517	2.24241
43780	1981	4.55533	2.252271
43780	1982	4.546358	2.261693
43780	1983	4.503826	2.295734
43780	1984	4.494227	2.357465
43780	1985	4.510814	2.364183
43780	1986	4.565736	2.407657
43780	1987	4.595027	2.433194
43780	1988	4.600142	2.442896
43780	1989	4.58635	2.44324
43780	1990	4.563584	2.423739
43780	1991	4.555515	2.413095
43780	1992	4.568453	2.45661
43780	1993	4.572243	2.474983
